56	11	16	11	29	26	23
56	12	12	20	14	24	27
56	13	28	1	30	4	10
56	14	9	12	19	22	15
56	15	26	21	7	6	18
56	16	13	4	16	3	25
56	17	24	29	28	2	8
56	18	20	22	10	23	7
57	1	6	10	23	9	4
57	2	3	17	27	28	15
57	3	12	30	20	26	21
57	4	13	5	14	9	2
57	5	18	8	25	10	16
57	6	22	23	3	13	30
57	7	18	24	15	19	1
57	8	27	8	22	6	5
57	9	20	17	1	11	29
57	10	2	12	26	3	19
57	11	14	22	21	16	24
57	12	7	25	18	29	4
57	13	5	1	23	15	11
57	14	19	7	24	30	28
57	15	29	10	2	27	9
57	16	13	26	4	16	8
57	17	28	25	17	21	12
57	18	14	6	11	7	20
58	1	9	18	3	1	14
58	2	23	29	19	30	8
58	3	5	2	16	20	7
58	4	1	6	4	12	17
58	5	25	13	11	24	27
58	6	10	15	26	28	22
58	7	30	18	8	17	20
58	8	15	3	29	6	24
58	9	16	19	1	13	10
58	10	7	4	14	27	12
58	11	25	15	26	23	2
58	12	11	5	9	22	21
58	13	26	20	13	29	28
58	14	21	7	17	8	10
58	15	6	14	30	5	25
58	16	24	2	22	4	19
58	17	3	9	12	11	16
58	18	23	27	21	18	28
59	1	4	28	20	25	9
59	2	6	16	17	22	29
59	3	21	11	2	3	30
59	4	24	14	8	1	26
59	5	13	7	6	15	23
59	6	11	18	4	3	25
59	7	27	1	5	29	20
59	8	28	10	7	30	16
59	9	15	11	12	19	8
59	10	17	24	9	14	29
59	11	27	26	5	23	19
59	12	10	22	13	12	18
59	13	2	21	25	7	1
59	14	8	27	3	17	15
59	15	30	16	12	9	6
59	16	5	4	28	19	13
59	17	2	24	10	20	23
59	18	14	26	21	18	22
60	1	18	9	23	17	1
60	2	29	12	15	4	2
60	3	16	21	20	27	14
60	4	22	25	19	28	17
60	5	10	3	24	5	26
60	6	8	13	7	2	30
60	7	15	11	28	6	18
60	8	23	29	8	21	5
60	9	7	19	14	22	3
60	10	1	6	20	13	12
60	11	10	30	25	11	27
60	12	26	23	16	9	4
60	13	12	5	18	7	24
60	14	3	1	10	28	29
60	15	20	30	22	15	14
60	16	17	2	27	16	13
60	17	9	19	6	4	21
60	18	25	8	11	24	26
61	1	2	28	8	18	22
61	2	30	17	24	21	13
61	3	19	29	11	26	7
61	4	28	23	12	14	16
61	5	2	1	6	8	27
61	6	17	20	26	5	9
61	7	29	13	3	14	25
61	8	5	2	30	10	18
61	9	23	21	15	3	7
61	10	8	4	29	22	6
61	11	12	26	27	19	10
61	12	24	16	23	1	11
61	13	13	9	22	25	15
61	14	4	28	5	24	6
61	15	3	20	21	25	12
61	16	27	7	10	17	9
61	17	1	14	30	11	4
61	18	19	15	16	20	18
62	1	3	16	9	8	24
62	2	30	19	14	2	5
62	3	21	27	4	15	22
62	4	7	25	6	26	1
62	5	13	9	18	29	11
62	6	14	17	23	12	28
62	7	18	8	20	30	27
62	8	6	10	19	24	21
62	9	25	29	16	15	30
62	10	22	8	7	5	11
62	11	20	4	17	10	14
62	12	26	28	3	1	2
62	13	11	12	10	13	15
62	14	6	18	2	25	23
62	15	9	24	28	27	7
62	16	17	5	1	16	19
62	17	21	22	29	12	26
62	18	4	3	13	23	20
63	1	5	6	21	13	28
63	2	1	7	15	9	30
63	3	27	3	29	18	19
63	4	22	23	28	16	24
63	5	8	1	12	10	9
63	6	25	14	11	6	27
63	7	26	15	4	20	17
63	8	10	21	14	2	29
63	9	7	12	18	30	24
63	10	16	17	22	11	3
63	11	19	13	8	26	23
63	12	14	15	9	5	25
63	13	11	2	28	4	20
63	14	18	10	26	3	16
63	15	29	27	30	23	5
63	16	4	21	7	8	1
63	17	12	24	2	17	13
63	18	20	22	25	19	6
64	1	1	24	25	8	20
64	2	5	9	21	30	3
64	3	15	22	29	28	2
64	4	23	25	17	10	12
64	5	11	4	27	16	21
64	6	28	18	19	14	8
64	7	20	13	1	29	7
64	8	10	6	23	22	30
64	9	24	8	16	4	15
64	10	12	5	18	21	3
64	11	14	30	26	7	17
64	12	2	20	19	11	9
64	13	16	6	13	27	26
64	14	19	28	12	1	15
64	15	9	25	24	18	22
64	16	13	11	5	29	10
64	17	23	26	14	2	4
64	18	6	17	27	7	3
65	1	3	23	24	17	4
65	2	27	5	22	20	12
65	3	28	19	30	11	21
65	4	26	29	6	9	18
65	5	8	3	13	14	15
65	6	7	2	10	25	16
65	7	17	29	8	28	5
65	8	18	11	20	23	7
65	9	4	10	1	3	22
65	10	16	12	30	14	6
65	11	25	27	9	13	19
65	12	21	26	15	24	2
65	13	29	7	19	12	4
65	14	15	18	11	17	1
65	15	24	20	6	8	10
65	16	9	16	2	5	23
65	17	26	30	28	27	25
65	18	22	1	13	21	14
66	1	17	23	21	25	29
66	2	16	12	20	8	26
66	3	14	9	11	10	28
66	4	2	3	5	22	6
66	5	4	13	24	18	30
66	6	23	1	9	27	8
66	7	22	17	7	16	19
66	8	20	30	29	21	6
66	9	15	3	23	19	10
66	10	5	24	7	14	27
66	11	30	2	12	1	25
66	12	8	22	17	6	11
66	13	18	14	16	15	29
66	14	28	20	3	2	13
66	15	1	5	25	26	4
66	16	10	21	18	19	24
66	17	13	27	4	9	12
66	18	7	28	15	26	11
67	1	7	25	15	6	13
67	2	28	8	21	1	16
67	3	11	27	4	2	14
67	4	12	26	22	23	18
67	5	30	19	3	25	17
67	6	21	10	7	20	9
67	7	24	15	5	12	11
67	8	19	6	14	23	8
67	9	3	29	1	24	27
67	10	18	10	17	4	28
67	11	16	5	26	20	13
67	12	9	22	30	24	2
67	13	29	11	19	15	23
67	14	25	4	8	7	5
67	15	6	12	28	3	9
67	16	27	18	2	13	21
67	17	17	14	22	26	20
67	18	29	16	10	30	1
68	1	30	13	11	1	22
68	2	12	25	14	29	2
68	3	21	9	17	15	8
68	4	24	16	6	4	19
68	5	27	23	5	28	20
68	6	26	10	18	7	14
68	7	23	17	24	30	13
68	8	1	14	9	3	19
68	9	11	6	26	12	21
68	10	15	18	4	25	20
68	11	2	7	16	19	28
68	12	8	27	10	29	22
68	13	6	2	18	1	5
68	14	25	21	3	16	11
68	15	13	26	29	9	28
68	16	4	7	12	22	23
68	17	10	15	27	5	17
68	18	20	30	8	24	3
69	1	30	12	2	8	15
69	2	6	19	13	5	10
69	3	22	24	25	28	14
69	4	9	3	4	7	29
69	5	2	1	17	27	26
69	6	16	8	13	21	18
69	7	4	28	15	6	30
69	8	10	22	1	23	25
69	9	18	11	14	17	29
69	10	12	7	20	16	9
69	11	5	11	3	26	24
69	12	20	23	27	19	21
69	13	17	4	2	10	16
69	14	14	1	5	18	6
69	15	25	28	8	27	12
69	16	3	15	23	13	7
69	17	22	20	26	30	29
69	18	19	24	21	11	9
70	1	27	2	11	6	20
70	2	1	17	28	21	23
70	3	29	19	30	4	5
70	4	3	18	25	20	8
70	5	14	16	7	22	27
70	6	15	9	6	10	26
70	7	11	1	24	13	12
70	8	28	7	30	3	10
70	9	25	16	9	17	5
70	10	8	13	21	14	4
70	11	26	19	1	12	18
70	12	7	29	6	23	24
70	13	21	5	22	2	15
70	14	13	12	16	17	3
70	15	19	30	27	26	25
70	16	9	4	22	18	11
70	17	24	20	14	15	10
70	18	23	8	29	28	2
71	1	27	26	3	4	22
71	2	12	25	10	29	21
71	3	16	20	15	28	1
71	4	11	30	23	18	7
71	5	24	3	2	6	17
71	6	5	14	12	9	8
71	7	19	13	20	22	17
71	8	1	4	29	11	16
71	9	15	27	28	13	18
71	10	26	21	25	30	24
71	11	23	6	16	3	14
71	12	7	8	19	2	13
71	13	25	18	5	29	22
71	14	8	26	4	11	10
71	15	20	2	9	14	23
71	16	6	21	7	15	1
71	17	10	24	27	19	12
71	18	28	9	17	5	30
72	1	8	18	19	28	16
72	2	21	15	26	2	3
72	3	17	29	12	20	7
72	4	13	10	14	11	30
72	5	1	23	5	24	4
72	6	9	22	8	27	6
72	7	3	11	20	25	19
72	8	5	28	26	7	21
72	9	22	14	12	1	17
72	10	4	15	23	9	30
72	11	29	27	16	24	2
72	12	18	6	13	10	25
72	13	3	5	11	12	23
72	14	2	7	10	8	22
72	15	14	25	24	4	28
72	16	30	17	18	21	27
72	17	9	29	1	13	26
72	18	19	6	20	16	15
73	1	17	25	7	1	2
73	2	18	20	4	21	12
73	3	5	24	23	26	13
73	4	8	14	15	3	29
73	5	22	28	11	16	6
73	6	10	1	19	30	9
73	7	27	4	5	7	3
73	8	2	10	28	13	20
73	9	23	30	21	12	22
73	10	14	26	8	27	11
73	11	24	16	15	25	9
73	12	4	19	29	17	28
73	13	30	8	6	5	20
73	14	16	22	3	18	10
73	15	13	27	25	23	1
73	16	15	11	17	2	12
73	17	29	21	26	6	14
73	18	7	9	18	19	24
74	1	9	25	8	21	17
74	2	16	18	30	14	7
74	3	28	3	12	20	1
74	4	27	29	24	22	15
74	5	18	2	9	23	8
74	6	12	30	6	10	3
74	7	14	5	19	25	15
74	8	21	7	27	9	11
74	9	26	6	17	8	4
74	10	28	13	21	5	16
74	11	11	23	10	29	25
74	12	20	22	13	15	30
74	13	6	11	7	1	24
74	14	23	19	3	28	26
74	15	29	12	2	18	5
74	16	10	4	1	14	27
74	17	26	17	20	24	16
74	18	2	13	22	4	19
75	1	14	17	1	23	18
75	2	21	20	4	30	29
75	3	25	16	10	26	2
75	4	15	1	5	7	8
75	5	6	12	27	9	28
75	6	5	19	11	22	17
75	7	13	3	9	29	14
75	8	10	23	16	8	21
75	9	20	28	22	25	7
75	10	4	15	18	12	26
75	11	19	2	30	3	1
75	12	27	11	23	6	13
75	13	21	9	22	24	2
75	14	17	5	7	10	15
75	15	11	24	14	28	20
75	16	30	26	29	16	27
75	17	4	6	25	3	18
75	18	24	8	13	12	19
76	1	20	27	19	29	23
76	2	18	13	24	17	28
76	3	8	4	16	11	30
76	4	3	21	1	27	15
76	5	12	7	26	22	25
76	6	5	24	10	9	20
76	7	2	14	21	19	6
76	8	3	22	8	15	23
76	9	9	2	4	13	11
76	10	30	29	28	17	6
76	11	12	14	23	16	5
76	12	1	26	9	20	25
76	13	7	15	2	11	18
76	14	22	10	24	6	4
76	15	13	3	29	8	7
76	16	25	21	14	30	12
76	17	19	16	26	1	5
76	18	28	18	17	10	27
77	1	24	25	19	15	29
77	2	7	8	30	27	17
77	3	1	10	2	5	11
77	4	22	14	28	3	26
77	5	23	18	20	21	4
77	6	16	12	6	13	9
77	7	11	28	29	25	8
77	8	1	17	3	24	21
77	9	12	27	15	4	19
77	10	26	23	6	7	2
77	11	30	5	13	18	22
77	12	17	20	9	14	10
77	13	29	1	16	7	4
77	14	27	5	25	2	3
77	15	24	30	11	21	13
77	16	28	8	12	26	10
77	17	6	20	18	19	14
77	18	15	9	22	23	16
78	1	21	3	10	16	7
78	2	13	25	5	17	4
78	3	9	26	11	29	18
78	4	23	28	10	30	15
78	5	6	1	20	8	3
78	6	2	12	27	14	24
78	7	19	22	28	21	7
78	8	16	17	25	11	6
78	9	26	15	13	22	1
78	10	4	9	30	3	2
78	11	7	29	12	20	5
78	12	8	19	23	17	24
78	13	15	6	14	10	13
78	14	18	26	27	1	30
78	15	29	16	11	12	22
78	16	14	4	9	19	28
78	17	25	2	20	27	23
78	18	5	24	8	18	21
79	1	3	11	18	16	27
79	2	13	7	23	14	25
79	3	6	29	2	8	5
79	4	17	24	26	15	12
79	5	22	30	1	28	9
79	6	20	21	4	2	16
79	7	18	25	7	24	3
79	8	15	14	28	27	5
79	9	10	1	21	13	29
79	10	12	23	17	6	30
79	11	8	9	19	7	26
79	12	22	20	3	5	11
79	13	23	13	27	4	10
79	14	1	16	15	18	8
79	15	19	2	17	22	29
79	16	28	21	6	9	25
79	17	30	4	24	26	14
79	18	11	10	12	20	19
80	1	21	12	13	3	16
80	2	20	30	29	15	1
80	3	25	8	4	12	22
80	4	2	23	1	28	24
80	5	3	10	18	9	29
80	6	5	30	16	25	19
80	7	17	27	7	4	6
80	8	26	15	2	25	10
80	9	27	24	8	20	22
80	10	11	23	5	26	9
80	11	16	18	14	2	28
80	12	4	17	15	11	21
80	13	10	3	19	8	14
80	14	29	5	24	28	6
80	15	9	13	18	17	12
80	16	7	19	30	11	27
80	17	14	22	21	23	1
80	18	7	6	13	20	26
81	1	12	2	14	7	11
81	2	18	1	22	10	6
81	3	30	21	3	26	17
81	4	24	28	7	5	4
81	5	20	18	23	29	14
81	6	16	8	30	2	13
81	7	6	25	9	22	15
81	8	21	27	29	19	18
81	9	1	4	12	3	28
81	10	8	11	24	10	23
81	11	27	5	26	6	16
81	12	10	7	20	9	17
81	13	13	28	25	1	19
81	14	15	11	5	21	20
81	15	29	12	25	30	8
81	16	2	3	22	13	26
81	17	4	14	17	19	23
81	18	24	9	27	16	15
82	1	10	26	16	23	30
82	2	7	22	11	28	1
82	3	26	19	8	18	20
82	4	14	10	21	25	27
82	5	11	6	15	17	3
82	6	23	29	22	4	16
82	7	9	13	2	30	24
82	8	5	17	1	27	8
82	9	19	21	23	6	12
82	10	28	20	4	15	13
82	11	18	16	7	24	25
82	12	2	9	10	29	12
82	13	22	14	3	5	30
82	14	28	13	8	11	21
82	15	25	4	6	1	2
82	16	3	20	19	27	9
82	17	17	26	29	14	24
82	18	5	15	18	12	7
83	1	24	18	6	30	22
83	2	17	28	25	3	23
83	3	21	7	15	29	2
83	4	1	16	14	20	11
83	5	12	22	17	19	13
83	6	26	8	9	4	21
83	7	3	29	10	24	6
83	8	23	12	28	18	27
83	9	30	17	20	2	7
83	10	9	3	15	14	8
83	11	27	10	26	13	4
83	12	20	25	24	1	12
83	13	22	5	21	23	9
83	14	19	11	28	26	16
83	15	6	7	13	14	29
83	16	5	2	4	8	18
83	17	25	30	11	15	27
83	18	16	1	5	10	19
84	1	27	24	11	22	3
84	2	18	6	28	21	26
84	3	14	4	12	9	1
84	4	15	23	2	7	19
84	5	29	16	3	5	13
84	6	26	10	17	22	20
84	7	12	2	27	6	5
84	8	11	19	30	9	18
84	9	4	3	20	16	25
84	10	8	27	1	29	28
84	11	13	5	7	26	23
84	12	24	17	21	2	14
84	13	20	25	22	8	10
84	14	6	18	1	11	23
84	15	4	24	29	15	19
84	16	13	30	14	7	8
84	17	17	9	16	21	25
84	18	28	15	10	12	30
85	1	10	28	4	5	7
85	2	23	20	3	30	24
85	3	14	11	25	12	26
85	4	15	6	8	16	17
85	5	1	13	9	18	29
85	6	19	27	2	22	21
85	7	7	12	16	24	10
85	8	25	19	23	13	15
85	9	5	21	30	1	20
85	10	11	29	26	4	17
85	11	2	25	3	28	18
85	12	9	14	6	27	15
85	13	21	7	12	8	22
85	14	13	26	24	1	2
85	15	3	17	5	19	9
85	16	30	6	4	20	28
85	17	8	23	18	10	11
85	18	22	29	16	27	14
86	1	6	11	12	2	9
86	2	21	19	10	17	1
86	3	8	13	27	24	15
86	4	23	9	29	28	7
86	5	30	22	19	6	4
86	6	16	15	20	18	2
86	7	1	8	11	19	14
86	8	15	12	30	26	3
86	9	14	10	5	25	29
86	10	7	1	28	16	24
86	11	17	27	25	23	13
86	12	22	4	18	14	5
86	13	29	8	6	21	26
86	14	12	20	13	3	4
86	15	24	22	9	23	10
86	16	16	18	2	17	30
86	17	11	5	21	25	28
86	18	3	26	7	20	27
87	1	25	7	19	6	3
87	2	23	15	1	4	21
87	3	12	22	17	29	5
87	4	27	8	28	9	16
87	5	26	24	14	2	20
87	6	10	3	18	13	11
87	7	29	30	23	25	16
87	8	18	14	15	21	12
87	9	20	28	17	13	11
87	10	19	26	24	5	18
87	11	2	16	4	10	6
87	12	9	1	27	30	7
87	13	25	28	26	15	22
87	14	3	2	8	14	17
87	15	6	23	1	12	24
87	16	22	19	13	11	29
87	17	30	21	27	7	10
87	18	4	20	9	5	8
88	1	20	24	21	6	25
88	2	28	2	3	23	29
88	3	13	14	22	7	16
88	4	17	15	8	5	30
88	5	10	26	2	1	19
88	6	9	17	25	18	7
88	7	11	27	4	12	24
88	8	21	10	18	22	3
88	9	16	12	30	28	19
88	10	26	4	23	9	8
88	11	18	29	20	15	27
88	12	14	11	22	30	2
88	13	1	3	12	8	25
88	14	5	13	6	20	23
88	15	15	9	14	10	28
88	16	29	1	17	27	4
88	17	24	16	19	21	13
88	18	7	5	26	11	6
89	1	5	3	23	16	21
89	2	24	30	11	29	9
89	3	17	1	14	6	20
89	4	28	18	27	26	12
89	5	2	25	13	4	7
89	6	8	10	15	19	22
89	7	30	23	3	26	14
89	8	4	18	7	24	17
89	9	22	6	16	28	9
89	10	13	15	5	12	1
89	11	11	20	29	21	2
89	12	27	30	10	25	8
89	13	23	7	22	1	18
89	14	19	25	24	14	5
89	15	15	11	16	17	26
89	16	4	21	27	3	13
89	17	10	6	29	8	28
89	18	19	12	9	2	20
90	1	29	2	26	25	1
90	2	16	17	20	27	22
90	3	5	24	15	10	4
90	4	7	8	11	23	12
90	5	21	9	28	13	14
90	6	3	19	30	18	6
90	7	2	27	29	15	23
90	8	26	22	4	9	25
90	9	14	16	7	3	1
90	10	24	23	20	17	28
90	11	6	15	13	8	18
90	12	9	5	17	30	3
90	13	12	7	21	29	19
90	14	1	13	10	11	30
90	15	8	28	24	22	2
90	16	27	14	19	6	5
90	17	20	4	25	18	11
90	18	12	21	26	16	10
91	1	25	1	8	16	18
91	2	3	11	6	7	15
91	3	14	23	12	4	30
91	4	10	17	13	20	8
91	5	28	29	5	24	3
91	6	27	26	2	22	21
91	7	4	19	16	3	10
91	8	18	2	12	28	30
91	9	9	7	15	20	26
91	10	25	10	6	23	27
91	11	13	5	2	19	11
91	12	29	14	24	22	17
91	13	1	27	19	9	16
91	14	30	24	7	8	21
91	15	17	6	18	26	13
91	16	22	12	1	20	5
91	17	11	29	25	9	23
91	18	28	14	21	4	15
92	1	15	21	11	3	1
92	2	23	26	8	19	20
92	3	16	25	12	13	24
92	4	2	18	5	10	9
92	5	7	28	11	17	27
92	6	6	30	22	4	29
92	7	19	25	17	15	14
92	8	21	22	5	23	18
92	9	12	8	3	24	27
92	10	7	20	10	14	29
92	11	28	13	30	5	26
92	12	16	6	1	2	4
92	13	18	9	14	27	13
92	14	10	3	28	11	22
92	15	20	30	21	7	25
92	16	8	4	19	29	12
92	17	23	16	2	17	15
92	18	26	24	9	1	6
93	1	25	27	20	30	5
93	2	3	10	9	12	17
93	3	19	18	4	24	7
93	4	15	22	1	30	13
93	5	27	16	29	5	26
93	6	11	2	14	23	8
93	7	22	12	6	25	21
93	8	18	15	24	10	29
93	9	5	8	16	28	20
93	10	4	11	25	1	17
93	11	26	27	14	2	3
93	12	9	7	22	21	17
93	13	13	19	28	6	23
93	14	24	9	11	16	2
93	15	29	13	20	3	18
93	16	30	4	8	26	19
93	17	1	21	10	14	28
93	18	6	15	23	12	7
94	1	20	24	21	11	6
94	2	17	28	18	27	19
94	3	5	4	2	7	10
94	4	1	29	30	9	12
94	5	25	3	23	26	15
94	6	14	8	13	22	16
94	7	2	20	15	19	1
94	8	21	5	13	17	12
94	9	10	23	27	24	22
94	10	6	11	30	16	14
94	11	9	8	3	18	25
94	12	26	28	7	29	4
94	13	20	23	16	21	18
94	14	14	1	5	25	24
94	15	30	17	26	2	10
94	16	22	7	3	19	11
94	17	8	29	6	13	9
94	18	28	12	27	15	4
95	1	12	14	7	16	20
95	2	13	25	10	15	24
95	3	17	3	1	28	29
95	4	27	6	8	2	5
95	5	18	26	22	12	11
95	6	21	9	4	30	23
95	7	2	22	25	20	28
95	8	29	24	15	30	16
95	9	7	13	23	27	1
95	10	4	21	26	8	14
95	11	11	20	9	5	19
95	12	3	26	24	12	2
95	13	23	17	5	10	6
95	14	13	18	28	14	30
95	15	16	19	29	6	25
95	16	4	15	22	3	9
95	17	8	1	18	17	7
95	18	19	10	21	11	27
96	1	10	9	12	27	20
96	2	15	16	5	1	26
96	3	25	14	2	29	21
96	4	6	22	24	18	3
96	5	11	30	7	28	8
96	6	17	2	19	13	23
96	7	1	20	27	4	22
96	8	28	5	15	7	9
96	9	24	18	19	14	26
96	10	27	6	30	21	17
96	11	29	25	8	23	22
96	12	16	13	4	28	3
96	13	30	12	14	20	10
96	14	5	1	23	26	11
96	15	2	3	6	15	8
96	16	21	19	12	18	29
96	17	9	7	25	13	10
96	18	24	16	17	4	11
97	1	28	4	23	14	5
97	2	17	11	29	8	12
97	3	30	1	18	9	2
97	4	13	24	20	7	27
97	5	26	28	10	25	19
97	6	15	8	21	22	16
97	7	19	30	3	24	23
97	8	20	26	9	6	14
97	9	12	5	22	2	13
97	10	18	10	11	4	15
97	11	7	27	16	29	25
97	12	1	21	28	6	24
97	13	22	17	19	5	15
97	14	14	27	7	11	3
97	15	23	20	1	8	18
97	16	9	12	16	10	6
97	17	25	2	17	30	4
97	18	3	29	13	26	21
98	1	27	25	12	18	28
98	2	14	17	20	29	15
98	3	8	30	26	7	22
98	4	5	11	13	25	29
98	5	21	19	3	1	9
98	6	16	2	28	20	13
98	7	6	7	10	19	4
98	8	12	14	23	22	11
98	9	2	5	24	21	8
98	10	29	10	17	1	26
98	11	20	18	5	3	30
98	12	8	4	6	13	27
98	13	18	23	9	16	24
98	14	11	15	25	30	6
98	15	23	3	2	17	7
98	16	19	9	1	27	14
98	17	10	22	4	16	21
98	18	15	12	26	24	28
99	1	9	24	8	11	17
99	2	21	30	26	15	13
99	3	14	17	18	25	4
99	4	7	2	1	22	6
99	5	8	19	12	3	16
99	6	11	4	20	24	13
99	7	26	22	27	18	17
99	8	6	29	28	5	3
99	9	4	23	21	9	25
99	10	10	13	8	12	1
99	11	24	7	15	14	19
99	12	2	16	11	27	30
99	13	23	10	29	20	28
99	14	26	6	25	1	12
99	15	7	21	18	5	16
99	16	3	29	14	10	2
99	17	22	28	30	19	20
99	18	15	9	27	23	5
100	1	13	16	17	23	12
100	2	22	25	24	21	27
100	3	19	28	8	2	9
100	4	29	20	15	6	18
100	5	1	3	4	12	5
100	6	10	11	23	26	7
100	7	28	21	6	17	14
100	8	27	5	30	10	24
100	9	22	13	9	19	29
100	10	4	15	7	12	2
100	11	26	27	3	8	20
100	12	14	23	10	16	30
100	13	18	11	2	1	21
100	14	20	6	17	7	22
100	15	5	14	13	25	8
100	16	30	1	29	4	24
100	17	16	26	9	11	28
100	18	3	18	19	15	25
101	1	3	26	22	20	23
101	2	25	17	1	30	28
101	3	21	29	5	8	7
101	4	12	15	20	19	16
101	5	27	13	10	18	2
101	6	25	5	12	6	23
101	7	4	22	11	13	1
101	8	17	14	16	3	27
101	9	30	19	7	29	26
101	10	2	9	15	21	20
101	11	24	8	18	28	10
101	12	9	4	14	26	6
101	13	12	27	11	28	21
101	14	1	8	30	23	15
101	15	24	7	13	9	3
101	16	18	29	22	16	2
101	17	17	10	19	4	5
101	18	6	24	14	11	25
102	1	8	20	5	14	11
102	2	19	23	27	2	24
102	3	7	12	18	9	30
102	4	15	25	3	10	22
102	5	13	16	21	6	26
102	6	29	20	4	27	1
102	7	8	12	24	7	17
102	8	23	28	22	29	9
102	9	11	30	6	10	19
102	10	16	2	25	4	8
102	11	5	18	26	22	14
102	12	20	21	3	24	10
102	13	28	15	13	17	30
102	14	18	3	23	11	4
102	15	28	2	16	1	7
102	16	27	6	29	15	12
102	17	26	17	25	5	9
102	18	14	1	19	13	21
103	1	2	9	13	12	14
103	2	3	5	28	30	16
103	3	17	21	6	23	18
103	4	1	26	10	25	24
103	5	6	19	2	27	3
103	6	30	14	11	29	7
103	7	12	25	19	20	13
103	8	8	18	26	15	27
103	9	22	24	1	3	5
103	10	7	23	16	4	29
103	11	11	13	27	22	17
103	12	20	10	21	2	28
103	13	30	22	8	9	4
103	14	24	28	14	15	23
103	15	19	7	21	26	25
103	16	29	4	12	5	18
103	17	16	6	20	8	1
103	18	15	11	9	17	10
104	1	4	21	23	8	19
104	2	1	3	27	14	9
104	3	2	26	24	17	12
104	4	25	18	7	30	20
104	5	21	29	15	5	11
104	6	10	22	28	13	6
104	7	24	9	29	19	16
104	8	28	7	25	3	8
104	9	13	15	6	2	4
104	10	23	5	30	27	12
104	11	10	16	1	18	14
104	12	22	8	2	26	11
104	13	9	17	3	21	20
104	14	5	1	10	7	15
104	15	6	30	18	24	22
104	16	19	12	11	28	14
104	17	16	27	4	20	25
104	18	13	23	17	29	26
105	1	12	3	16	11	26
105	2	14	27	15	7	22
105	3	2	25	9	5	6
105	4	18	19	17	28	1
105	5	21	20	24	13	30
105	6	4	10	29	8	3
105	7	5	16	22	19	15
105	8	23	1	20	11	25
105	9	9	6	7	12	10
105	10	3	30	2	23	13
105	11	17	14	8	16	4
105	12	25	21	12	22	27
105	13	7	13	29	18	2
105	14	26	4	28	24	9
105	15	15	8	30	1	29
105	16	20	11	26	6	19
105	17	27	28	17	10	23
105	18	18	24	14	21	5
106	1	22	24	23	12	20
106	2	27	30	4	26	21
106	3	11	18	16	28	8
106	4	29	10	19	2	5
106	5	6	7	3	17	1
106	6	9	14	13	25	15
106	7	28	29	12	3	21
106	8	1	2	24	27	11
106	9	30	25	22	10	16
106	10	19	13	8	9	17
106	11	26	14	5	20	7
106	12	23	4	6	15	18
106	13	11	29	21	25	9
106	14	13	26	5	16	27
106	15	12	19	18	30	10
106	16	7	23	1	22	28
106	17	24	3	6	14	8
106	18	17	2	20	15	4
107	1	29	9	27	18	20
107	2	14	22	4	12	2
107	3	10	8	23	21	26
107	4	16	15	25	24	17
107	5	30	5	28	9	6
107	6	3	7	11	4	13
107	7	8	27	1	19	25
107	8	23	16	14	6	29
107	9	15	28	2	11	21
107	10	26	17	18	1	12
107	11	13	20	10	7	24
107	12	5	11	30	17	3
107	13	19	1	9	23	22
107	14	21	6	7	27	16
107	15	25	2	10	14	30
107	16	20	12	5	8	28
107	17	15	3	26	13	18
107	18	4	24	22	29	19
108	1	20	2	9	23	8
108	2	7	21	17	1	19
108	3	12	6	13	10	11
108	4	4	28	18	25	5
108	5	24	9	15	16	27
108	6	29	26	30	22	17
108	7	3	25	19	14	23
108	8	27	8	11	18	10
108	9	1	13	15	30	12
108	10	6	5	3	2	22
108	11	28	4	7	26	14
108	12	16	18	21	20	9
108	13	8	17	29	24	6
108	14	11	22	25	7	16
108	15	21	30	4	3	12
108	16	2	23	24	5	1
108	17	14	10	26	20	15
108	18	29	19	27	28	13
109	1	12	7	2	24	4
109	2	3	29	16	1	10
109	3	22	13	28	6	18
109	4	17	20	14	27	30
109	5	5	11	1	9	4
109	6	7	15	8	21	23
109	7	28	24	9	26	3
109	8	18	11	19	14	2
109	9	5	16	25	13	8
109	10	26	30	6	23	27
109	11	9	22	10	21	17
109	12	11	28	20	15	3
109	13	25	12	2	29	26
109	14	10	18	5	23	7
109	15	19	27	20	4	6
109	16	25	1	21	13	24
109	17	8	16	12	17	30
109	18	14	15	22	19	29
110	1	21	4	10	14	13
110	2	27	3	28	25	2
110	3	24	23	15	11	16
110	4	9	5	30	19	7
110	5	6	1	12	8	14
110	6	20	26	11	22	29
110	7	17	25	2	18	21
110	8	13	9	3	12	23
110	9	4	19	16	6	26
110	10	10	17	24	27	5
110	11	22	15	8	29	18
110	12	26	20	7	1	28
110	13	13	8	24	30	11
110	14	15	21	4	5	19
110	15	18	12	27	9	7
110	16	16	3	22	10	1
110	17	23	14	29	28	17
110	18	2	6	30	25	20
111	1	19	13	26	16	18
111	2	1	29	11	6	9
111	3	28	10	15	12	25
111	4	16	30	7	23	27
111	5	5	17	4	20	22
111	6	30	1	18	2	21
111	7	8	24	19	7	25
111	8	15	26	9	2	10
111	9	11	21	5	12	29
111	10	6	20	3	18	24
111	11	1	27	13	4	28
111	12	9	8	14	30	22
111	13	3	6	17	7	15
111	14	14	12	16	26	5
111	15	29	10	23	13	20
111	16	24	19	28	22	2
111	17	21	27	14	3	8
111	18	17	25	4	11	23
112	1	25	26	23	9	18
112	2	2	28	21	16	17
