Version,Set,Item1,Item2,Item3,Item4,Item5
56,7,16,9,1,22,6
56,8,15,2,17,14,10
56,9,7,8,24,13,5
56,10,23,3,1,21,18
56,11,6,11,13,15,19
56,12,14,4,2,3,5
56,13,8,19,22,1,21
56,14,17,13,20,23,12
56,15,15,14,18,9,24
56,16,10,4,8,7,1
56,17,20,6,5,2,9
56,18,16,17,23,24,11
57,1,21,23,2,8,22
57,2,10,12,16,14,13
57,3,5,23,15,19,3
57,4,6,7,20,18,17
57,5,11,1,21,15,9
57,6,22,16,24,4,20
57,7,17,9,3,10,8
57,8,18,5,14,13,11
57,9,9,19,4,16,7
57,10,24,6,12,1,2
57,11,22,15,5,18,19
57,12,20,14,11,6,8
57,13,4,21,13,17,2
57,14,3,10,12,7,23
57,15,19,13,22,24,6
57,16,5,17,14,7,1
57,17,9,3,16,11,12
57,18,4,1,15,23,20
58,1,19,22,23,13,10
58,2,2,8,11,24,21
58,3,3,1,12,18,4
58,4,13,20,16,9,15
58,5,21,22,7,3,10
58,6,8,19,7,2,16
58,7,5,21,23,14,6
58,8,15,2,18,17,3
58,9,20,24,1,5,11
58,10,8,4,18,6,16
58,11,12,14,17,22,9
58,12,19,11,10,4,15
58,13,7,24,14,21,23
58,14,17,20,5,12,13
58,15,1,18,19,9,6
58,16,1,3,13,16,11
58,17,22,9,8,10,5
58,18,7,2,6,20,14
59,1,16,7,4,5,22
59,2,2,18,21,11,12
59,3,8,20,3,22,14
59,4,4,13,7,5,21
59,5,16,15,6,23,17
59,6,13,2,10,9,1
59,7,24,5,15,12,8
59,8,20,16,10,14,18
59,9,11,7,2,23,9
59,10,14,8,17,1,19
59,11,22,6,21,15,3
59,12,12,23,14,4,2
59,13,18,10,9,21,24
59,14,6,13,11,3,20
59,15,10,19,24,17,4
59,16,23,18,22,8,13
59,17,9,17,15,3,7
59,18,24,12,20,19,1
60,1,6,12,22,7,24
60,2,10,21,1,17,5
60,3,9,8,20,4,23
60,4,3,11,12,16,14
60,5,15,22,18,2,19
60,6,17,24,6,13,4
60,7,11,16,19,5,21
60,8,1,3,8,7,18
60,9,21,9,14,13,15
60,10,17,23,2,10,20
60,11,18,14,4,19,3
60,12,12,15,11,8,10
60,13,13,1,16,2,22
60,14,9,24,5,6,23
60,15,7,19,20,21,12
60,16,3,5,17,18,2
60,17,23,4,1,22,11
60,18,15,16,24,20,8
61,1,22,5,15,16,4
61,2,14,10,6,1,7
61,3,12,18,22,9,20
61,4,21,3,4,24,15
61,5,5,10,13,6,8
61,6,16,9,23,12,19
61,7,18,11,5,15,7
61,8,8,17,14,1,16
61,9,19,23,2,3,10
61,10,13,21,20,4,11
61,11,24,17,7,23,16
61,12,19,6,9,8,2
61,13,5,1,3,20,13
61,14,11,22,2,24,17
61,15,14,12,10,18,21
61,16,2,7,19,24,13
61,17,23,14,21,11,8
61,18,6,4,18,17,12
62,1,14,2,13,16,18
62,2,6,8,23,12,3
62,3,20,2,24,1,18
62,4,9,4,11,19,5
62,5,13,18,8,22,17
62,6,2,12,23,15,1
62,7,10,22,16,21,24
62,8,19,6,17,11,14
62,9,24,3,9,7,8
62,10,4,13,12,2,5
62,11,22,20,7,10,15
62,12,21,1,9,17,6
62,13,10,23,13,5,9
62,14,3,21,19,14,22
62,15,7,6,16,17,15
62,16,11,10,8,20,4
62,17,1,19,12,5,7
62,18,4,15,24,14,23
63,1,23,13,19,6,22
63,2,7,16,18,11,9
63,3,12,17,4,8,3
63,4,13,14,15,10,1
63,5,5,2,21,20,6
63,6,1,24,4,9,22
63,7,20,5,16,23,14
63,8,24,11,10,18,19
63,9,12,15,17,21,13
63,10,8,7,22,14,2
63,11,1,3,11,6,16
63,12,9,24,5,15,12
63,13,17,20,23,19,18
63,14,2,7,21,4,10
63,15,11,8,3,13,24
63,16,16,12,6,22,10
63,17,18,8,1,23,21
63,18,15,9,2,3,20
64,1,10,13,3,7,23
64,2,11,22,17,12,20
64,3,4,15,1,6,18
64,4,21,14,9,13,24
64,5,3,19,16,8,5
64,6,2,10,9,11,17
64,7,7,6,20,18,5
64,8,15,23,11,19,1
64,9,14,16,4,21,2
64,10,22,8,12,24,3
64,11,5,18,14,10,15
64,12,20,21,7,1,22
64,13,19,13,8,4,6
64,14,17,5,22,16,9
64,15,23,11,24,2,12
64,16,3,9,14,7,4
64,17,8,20,10,1,16
64,18,6,17,15,19,21
65,1,20,4,18,22,14
65,2,21,9,8,15,12
65,3,18,16,24,10,19
65,4,5,22,2,3,1
65,5,19,20,13,9,7
65,6,24,6,5,22,11
65,7,16,12,13,18,2
65,8,9,17,10,4,1
65,9,15,3,6,14,11
65,10,8,21,18,23,5
65,11,7,1,19,12,14
65,12,16,24,15,3,20
65,13,13,11,7,17,23
65,14,6,10,3,2,19
65,15,4,15,23,22,7
65,16,2,5,17,24,8
65,17,23,21,6,16,9
65,18,10,4,12,13,20
66,1,24,23,1,14,17
66,2,18,12,8,9,6
66,3,10,5,21,11,3
66,4,19,20,22,15,2
66,5,14,7,13,16,17
66,6,18,4,3,23,21
66,7,2,6,20,7,9
66,8,11,1,16,8,4
66,9,14,22,5,19,12
66,10,15,24,18,13,10
66,11,20,23,12,3,1
66,12,7,2,11,8,15
66,13,17,3,10,9,22
66,14,1,2,24,6,13
66,15,4,19,23,5,17
66,16,12,10,7,21,16
66,17,22,18,11,9,14
66,18,8,19,21,20,24
67,1,3,17,18,15,16
67,2,23,13,6,22,8
67,3,19,9,1,12,11
67,4,16,15,5,20,23
67,5,6,24,14,10,4
67,6,13,20,11,17,21
67,7,9,16,2,4,19
67,8,1,7,5,21,18
67,9,8,12,14,2,10
67,10,3,13,17,24,7
67,11,21,11,22,4,6
67,12,20,14,9,1,8
67,13,24,2,19,18,3
67,14,5,7,15,12,10
67,15,16,1,23,24,21
67,16,12,18,20,11,6
67,17,17,8,4,5,15
67,18,22,14,3,23,13
68,1,7,4,24,10,20
68,2,6,15,16,14,19
68,3,2,17,22,11,23
68,4,12,9,21,18,13
68,5,5,1,3,2,6
68,6,18,8,19,7,4
68,7,9,15,1,20,24
68,8,23,11,7,5,14
68,9,13,19,15,21,22
68,10,17,6,10,1,23
68,11,4,21,2,16,12
68,12,10,18,1,22,19
68,13,13,3,9,4,5
68,14,22,16,8,6,7
68,15,18,12,17,14,24
68,16,11,10,16,13,8
68,17,21,14,20,17,3
68,18,15,23,12,9,11
69,1,1,22,17,12,16
69,2,14,11,4,20,2
69,3,6,5,9,24,21
69,4,1,18,13,8,23
69,5,7,11,10,3,15
69,6,20,2,5,16,18
69,7,12,17,6,13,7
69,8,10,9,14,8,19
69,9,22,1,2,15,21
69,10,4,24,23,3,12
69,11,11,14,13,1,5
69,12,21,3,19,7,16
69,13,15,18,4,17,9
69,14,23,22,6,10,20
69,15,17,5,8,19,24
69,16,16,23,7,2,9
69,17,22,21,11,3,18
69,18,19,13,15,8,20
70,1,12,22,19,5,4
70,2,15,13,14,6,2
70,3,21,3,17,10,20
70,4,18,6,7,4,1
70,5,16,19,24,11,14
70,6,3,4,23,6,12
70,7,2,8,21,5,10
70,8,14,7,15,23,24
70,9,3,16,6,18,13
70,10,5,20,12,9,11
70,11,23,2,19,17,8
70,12,9,10,18,7,22
70,13,11,16,1,13,4
70,14,8,21,20,15,17
70,15,9,1,22,24,3
70,16,5,23,20,16,18
70,17,1,17,2,19,10
70,18,24,14,9,21,13
71,1,6,9,3,2,15
71,2,24,18,16,11,17
71,3,7,12,15,19,1
71,4,13,20,4,22,2
71,5,6,8,10,23,9
71,6,2,24,12,21,14
71,7,10,15,5,22,16
71,8,19,7,21,6,11
71,9,17,4,18,15,14
71,10,13,10,22,12,16
71,11,20,5,24,7,6
71,12,8,12,3,14,1
71,13,17,7,22,16,9
71,14,4,3,21,1,5
71,15,2,23,11,18,8
71,16,14,19,9,20,3
71,17,10,24,8,4,11
71,18,23,19,13,21,5
72,1,13,20,18,3,19
72,2,5,14,6,10,17
72,3,18,2,1,8,7
72,4,15,13,11,12,24
72,5,16,21,10,8,22
72,6,19,9,11,1,3
72,7,22,20,24,23,4
72,8,7,5,12,17,2
72,9,21,4,23,15,6
72,10,8,22,7,14,9
72,11,3,10,2,5,13
72,12,20,16,6,1,15
72,13,14,18,21,12,23
72,14,24,10,20,11,7
72,15,9,17,4,19,16
72,16,1,5,14,24,22
72,17,4,6,8,13,12
72,18,11,15,17,18,21
73,1,12,6,10,24,19
73,2,23,16,3,2,14
73,3,21,9,1,13,7
73,4,20,17,8,5,15
73,5,6,11,14,22,18
73,6,10,1,17,19,23
73,7,2,4,12,20,14
73,8,17,13,9,20,18
73,9,7,3,15,4,10
73,10,11,2,18,9,5
73,11,24,22,16,3,8
73,12,19,23,20,21,7
73,13,22,11,13,15,17
73,14,14,24,5,18,10
73,15,4,1,13,21,8
73,16,12,6,16,9,23
73,17,15,19,24,2,22
73,18,3,8,5,7,11
74,1,5,6,22,17,21
74,2,14,8,23,9,3
74,3,19,12,11,18,15
74,4,17,7,2,13,24
74,5,1,10,14,16,20
74,6,23,12,19,5,13
74,7,2,21,10,11,9
74,8,3,22,4,17,20
74,9,18,24,8,6,1
74,10,16,15,7,14,2
74,11,18,13,9,10,4
74,12,20,1,3,11,6
74,13,22,23,17,7,12
74,14,9,15,24,5,1
74,15,8,20,21,16,12
74,16,4,14,2,6,19
74,17,8,18,22,15,3
74,18,11,5,16,23,4
75,1,21,18,3,2,22
75,2,1,10,15,12,23
75,3,21,7,4,24,18
75,4,11,2,22,8,6
75,5,12,3,5,9,13
75,6,6,19,18,20,10
75,7,24,8,12,17,16
75,8,4,7,20,14,11
75,9,15,9,23,3,24
75,10,16,21,1,2,17
75,11,8,22,19,7,5
75,12,9,23,20,24,2
75,13,17,16,13,19,14
75,14,5,4,1,23,18
75,15,15,14,13,10,6
75,16,9,11,16,19,21
75,17,7,17,6,1,3
75,18,13,20,12,22,11
76,1,20,15,23,22,21
76,2,1,2,7,12,18
76,3,23,19,24,16,13
76,4,2,17,4,10,11
76,5,5,14,15,13,8
76,6,22,9,21,6,1
76,7,24,4,19,16,3
76,8,13,23,8,7,10
76,9,10,3,14,21,12
76,10,18,5,6,15,16
76,11,8,9,17,14,20
76,12,2,13,11,1,10
76,13,19,12,18,3,17
76,14,14,1,5,4,22
76,15,7,24,6,11,20
76,16,12,16,15,4,9
76,17,3,11,7,23,5
76,18,6,8,9,19,2
77,1,21,7,12,8,24
77,2,14,6,23,11,17
77,3,20,2,10,3,16
77,4,9,13,18,5,24
77,5,1,22,19,7,15
77,6,10,21,12,6,5
77,7,16,1,11,8,18
77,8,10,4,17,15,9
77,9,23,14,20,18,19
77,10,16,6,3,13,24
77,11,11,17,5,21,19
77,12,13,22,2,4,7
77,13,15,20,8,12,3
77,14,22,23,7,9,14
77,15,24,12,1,2,17
77,16,4,19,10,14,8
77,17,5,21,13,20,1
77,18,6,15,2,11,4
78,1,12,11,7,1,16
78,2,18,10,24,22,4
78,3,3,14,21,15,1
78,4,17,8,4,20,13
78,5,23,5,2,19,6
78,6,21,8,9,24,11
78,7,12,5,16,22,14
78,8,7,3,17,10,23
78,9,2,6,9,18,22
78,10,19,13,15,1,20
78,11,7,4,6,21,16
78,12,5,24,10,17,15
78,13,3,11,14,13,2
78,14,8,16,1,23,4
78,15,20,9,19,10,12
78,16,14,18,24,17,21
78,17,11,15,22,8,23
78,18,18,3,20,6,7
79,1,10,1,11,17,12
79,2,19,4,3,5,22
79,3,13,18,21,23,10
79,4,24,20,2,12,6
79,5,16,7,14,10,15
79,6,1,21,4,24,9
79,7,8,17,22,18,6
79,8,13,16,5,2,7
79,9,15,19,11,3,21
79,10,4,12,8,20,5
79,11,15,24,18,23,2
79,12,6,1,8,14,13
79,13,9,10,22,16,20
79,14,12,7,18,4,19
79,15,9,17,23,14,11
79,16,22,24,13,3,19
79,17,21,2,16,15,8
79,18,17,3,7,9,5
80,1,3,7,23,8,15
80,2,18,5,20,16,9
80,3,11,12,13,22,10
80,4,17,21,4,6,14
80,5,23,19,1,24,2
80,6,16,18,14,3,12
80,7,7,9,19,21,13
80,8,22,20,17,2,1
80,9,6,8,24,5,10
80,10,2,15,9,12,4
80,11,19,13,6,16,17
80,12,20,11,14,4,24
80,13,1,10,3,18,8
80,14,23,6,12,21,22
80,15,5,2,19,11,8
80,16,24,22,21,20,7
80,17,5,14,15,9,1
80,18,10,16,4,11,23
81,1,9,8,16,17,24
81,2,2,15,13,4,3
81,3,7,14,10,19,18
81,4,17,23,5,1,20
81,5,12,9,6,11,3
81,6,14,22,10,2,21
81,7,24,5,16,6,15
81,8,19,17,21,4,12
81,9,16,11,23,1,22
81,10,20,2,3,7,8
81,11,15,13,17,22,18
81,12,6,19,10,9,20
81,13,8,23,2,12,21
81,14,4,14,1,7,24
81,15,21,20,11,18,5
81,16,4,6,9,13,23
81,17,14,18,8,19,16
81,18,11,24,12,13,7
82,1,1,10,3,21,4
82,2,5,12,22,14,2
82,3,13,16,20,15,21
82,4,18,4,7,2,17
82,5,19,11,15,1,6
82,6,24,21,23,10,3
82,7,7,15,17,22,9
82,8,10,17,2,5,16
82,9,22,8,4,24,19
82,10,10,18,12,15,23
82,11,14,5,7,20,6
82,12,8,1,18,9,13
82,13,17,3,24,6,11
82,14,12,9,1,19,2
82,15,23,11,13,20,14
82,16,3,16,22,8,12
82,17,18,4,5,23,9
82,18,6,7,21,8,13
83,1,1,24,3,13,5
83,2,21,15,6,18,14
83,3,11,16,9,7,10
83,4,3,20,19,23,22
83,5,4,8,15,12,5
83,6,16,13,2,17,23
83,7,7,19,24,12,18
83,8,22,6,20,1,4
83,9,9,2,21,8,14
83,10,15,10,11,24,19
83,11,12,6,16,3,17
83,12,23,19,5,21,7
83,13,2,1,14,10,20
83,14,4,21,8,17,11
83,15,13,9,18,5,22
83,16,20,23,8,6,10
83,17,18,7,1,16,15
83,18,3,12,4,14,13
84,1,5,20,18,11,15
84,2,22,24,10,23,14
84,3,1,17,19,20,12
84,4,9,18,6,2,3
84,5,16,4,7,24,8
84,6,10,21,5,3,13
84,7,11,22,14,19,1
84,8,17,12,8,13,18
84,9,24,2,20,16,21
84,10,9,14,17,15,7
84,11,22,13,23,6,4
84,12,8,5,11,10,9
84,13,15,3,19,2,16
84,14,21,22,12,7,1
84,15,20,3,11,18,4
84,16,19,10,15,8,6
84,17,2,23,9,4,24
84,18,6,1,16,14,5
85,1,12,6,24,5,7
85,2,20,14,13,19,8
85,3,1,2,10,17,18
85,4,11,9,21,12,16
85,5,5,3,15,23,4
85,6,19,21,22,5,17
85,7,8,7,1,11,13
85,8,24,23,18,14,17
85,9,16,10,4,13,19
85,10,15,18,6,21,2
85,11,3,1,7,9,23
85,12,13,15,12,24,20
85,13,10,11,2,7,22
85,14,21,20,9,17,16
85,15,2,5,22,3,8
85,16,6,4,24,10,1
85,17,14,12,3,9,19
85,18,18,16,23,22,11
86,1,13,7,23,20,2
86,2,3,17,11,14,6
86,3,1,12,5,18,10
86,4,9,22,20,24,15
86,5,16,19,13,4,21
86,6,17,8,15,23,12
86,7,22,10,16,6,9
86,8,4,5,2,11,19
86,9,14,3,21,15,10
86,10,18,13,8,1,9
86,11,10,17,4,7,20
86,12,23,19,18,16,24
86,13,2,13,14,12,11
86,14,4,18,3,22,7
86,15,23,11,1,21,15
86,16,5,24,16,20,3
86,17,7,6,17,19,22
86,18,24,21,14,1,8
87,1,14,1,7,16,3
87,2,19,2,24,11,9
87,3,7,15,13,10,5
87,4,6,20,12,18,23
87,5,15,4,22,9,14
87,6,11,18,20,8,21
87,7,19,3,1,17,23
87,8,12,22,10,2,21
87,9,17,14,13,5,24
87,10,20,8,4,16,2
87,11,7,23,9,21,5
87,12,6,16,15,12,11
87,13,10,19,17,3,18
87,14,13,8,24,6,22
87,15,1,2,5,4,17
87,16,8,20,7,15,14
87,17,21,9,19,4,6
87,18,13,24,11,22,3
88,1,21,22,16,3,18
88,2,9,10,12,20,1
88,3,11,24,17,15,4
88,4,2,23,6,14,13
88,5,5,7,8,18,19
88,6,24,21,20,17,10
88,7,15,16,2,13,1
88,8,14,17,22,5,12
88,9,3,11,6,7,9
88,10,8,5,23,10,16
88,11,20,4,18,19,14
88,12,12,10,21,23,13
88,13,22,1,19,24,15
88,14,17,9,3,8,2
88,15,4,6,5,11,12
88,16,16,24,14,2,7
88,17,23,15,3,22,20
88,18,18,13,9,1,6
89,1,13,21,17,15,5
89,2,4,8,1,3,6
89,3,18,12,2,7,24
89,4,20,22,9,23,17
89,5,16,14,10,19,11
89,6,12,4,15,9,8
89,7,19,3,6,2,21
89,8,22,5,16,18,1
89,9,10,11,7,13,20
89,10,24,12,14,1,23
89,11,9,7,4,13,21
89,12,2,18,10,24,15
89,13,6,19,16,23,20
89,14,10,9,5,24,3
89,15,11,14,22,8,17
89,16,3,20,13,16,12
89,17,15,17,19,6,7
89,18,14,4,18,21,11
90,1,4,10,6,14,23
90,2,8,11,21,1,24
90,3,19,17,9,16,12
90,4,7,13,15,22,18
90,5,8,2,23,10,4
90,6,1,15,20,19,14
90,7,11,23,12,5,7
90,8,17,1,3,4,13
90,9,5,9,8,14,19
90,10,21,16,4,15,22
90,11,24,3,18,20,6
90,12,13,19,22,12,10
90,13,7,2,21,20,17
90,14,5,24,14,6,16
90,15,23,15,11,9,3
90,16,2,5,1,22,20
90,17,17,6,24,8,12
90,18,9,18,13,11,2
91,1,13,6,4,16,24
91,2,3,14,12,21,22
91,3,23,1,7,17,10
91,4,20,8,9,18,16
91,5,15,11,5,2,19
91,6,12,7,14,18,4
91,7,19,21,23,24,1
91,8,17,13,20,5,11
91,9,22,6,8,10,2
91,10,7,13,19,9,14
91,11,6,23,5,21,18
91,12,16,22,11,12,1
91,13,4,3,2,7,5
91,14,18,8,10,3,15
91,15,9,20,24,4,22
91,16,21,16,17,13,23
91,17,1,12,15,6,9
91,18,24,19,11,3,8
92,1,2,20,21,12,15
92,2,22,5,10,9,24
92,3,11,18,1,16,17
92,4,14,23,7,2,8
92,5,10,21,3,13,19
92,6,6,4,17,7,18
92,7,8,12,19,5,20
92,8,15,24,23,7,16
92,9,14,11,6,22,13
92,10,16,1,10,4,9
92,11,18,2,12,23,3
92,12,1,6,8,5,21
92,13,20,19,22,11,4
92,14,9,17,2,14,24
92,15,12,10,4,15,6
92,16,5,16,20,14,3
92,17,21,7,24,19,18
92,18,15,22,13,8,17
93,1,17,3,14,20,4
93,2,19,23,13,1,2
93,3,6,20,11,10,7
93,4,5,14,9,15,21
93,5,8,2,22,16,23
93,6,18,24,12,4,13
93,7,23,9,6,20,1
93,8,16,4,5,19,7
93,9,11,9,21,17,23
93,10,7,12,20,1,8
93,11,3,24,2,15,6
93,12,14,18,7,22,10
93,13,24,8,16,21,11
93,14,1,5,17,3,10
93,15,2,22,19,9,12
93,16,13,15,18,6,5
93,17,3,17,8,13,16
93,18,10,14,18,12,21
94,1,12,5,16,3,11
94,2,20,13,23,24,10
94,3,8,18,14,19,15
94,4,21,7,3,1,22
94,5,17,6,12,13,14
94,6,23,7,3,8,9
94,7,22,1,24,4,5
94,8,6,21,2,18,20
94,9,9,16,10,17,19
94,10,4,11,1,23,15
94,11,13,1,16,2,14
94,12,7,17,11,12,24
94,13,5,23,19,6,22
94,14,4,15,21,10,8
94,15,3,13,18,11,9
94,16,2,4,5,14,9
94,17,20,16,15,7,6
94,18,22,10,17,18,2
95,1,23,15,22,24,17
95,2,6,8,13,14,7
95,3,18,21,9,16,1
95,4,10,5,20,11,2
95,5,12,3,19,23,4
95,6,10,8,24,9,13
95,7,16,2,7,22,12
95,8,1,14,23,11,18
95,9,21,20,4,17,19
95,10,15,1,6,2,3
95,11,17,12,5,8,18
95,12,14,22,6,21,3
95,13,11,10,7,15,5
95,14,24,19,18,20,13
95,15,23,22,8,16,4
95,16,7,9,1,21,12
95,17,19,15,2,17,11
95,18,20,6,9,10,16
96,1,5,13,21,2,24
96,2,16,18,15,23,14
96,3,12,19,8,1,10
96,4,22,4,3,20,11
96,5,24,12,23,5,9
96,6,21,16,11,6,17
96,7,13,20,1,22,15
96,8,3,17,14,10,24
96,9,19,11,8,7,6
96,10,18,9,4,22,2
96,11,15,3,16,12,20
96,12,2,7,23,21,19
96,13,9,24,17,6,1
96,14,4,23,10,13,12
96,15,8,14,20,5,7
96,16,1,10,3,19,18
96,17,14,21,22,8,11
96,18,7,2,13,4,17
97,1,23,5,21,3,13
97,2,17,15,9,20,8
97,3,1,6,7,19,22
97,4,12,2,11,10,14
97,5,4,24,5,18,16
97,6,9,19,14,15,13
97,7,2,1,24,3,8
97,8,22,20,12,18,21
97,9,6,7,16,24,10
97,10,13,8,18,23,11
97,11,10,17,22,5,15
97,12,19,4,24,14,16
97,13,20,12,6,2,23
97,14,11,18,4,1,17
97,15,3,21,15,9,7
97,16,14,23,1,20,5
97,17,11,22,19,9,6
97,18,21,3,10,8,4
98,1,16,2,6,5,8
98,2,15,4,12,24,21
98,3,20,13,10,7,1
98,4,19,14,3,17,23
98,5,15,9,2,18,10
98,6,24,11,13,16,22
98,7,5,12,21,6,19
98,8,9,3,22,14,2
98,9,18,8,20,24,17
98,10,4,11,15,7,23
98,11,14,16,17,12,1
98,12,9,22,4,13,5
98,13,8,15,1,21,19
98,14,18,6,13,3,23
98,15,21,10,2,11,20
98,16,23,16,9,8,7
98,17,6,14,1,4,5
98,18,7,24,12,11,3
99,1,24,14,20,19,15
99,2,5,16,18,10,3
99,3,1,9,11,13,2
99,4,12,22,4,8,20
99,5,17,10,14,6,21
99,6,3,20,7,5,9
99,7,13,21,19,2,16
99,8,1,24,15,12,9
99,9,22,18,23,17,7
99,10,12,6,8,13,11
99,11,16,17,5,15,4
99,12,10,19,24,23,22
99,13,8,23,2,14,4
99,14,5,11,19,1,18
99,15,3,13,15,22,6
99,16,2,7,17,21,24
99,17,10,12,16,9,14
99,18,11,1,20,4,3
100,1,16,18,19,15,7
100,2,22,12,5,17,2
100,3,23,21,9,11,20
100,4,8,4,6,10,18
100,5,20,2,3,16,19
100,6,14,7,1,11,22
100,7,10,15,13,23,5
100,8,24,8,12,20,3
100,9,17,9,7,4,6
100,10,13,14,21,24,1
100,11,2,19,18,4,12
100,12,15,20,14,17,13
100,13,19,10,22,9,8
100,14,6,1,23,2,16
100,15,15,5,11,12,24
100,16,4,13,16,22,21
100,17,18,23,17,3,9
100,18,7,5,10,1,8
101,1,17,1,4,23,12
101,2,14,19,18,5,20
101,3,11,10,17,1,16
101,4,12,3,23,7,13
101,5,22,21,24,6,18
101,6,13,17,8,19,9
101,7,21,15,12,16,14
101,8,20,7,2,13,10
101,9,3,18,6,22,1
101,10,5,9,11,21,4
101,11,24,2,23,8,15
101,12,9,20,16,18,14
101,13,4,24,10,19,3
101,14,7,22,8,15,11
101,15,6,17,24,2,5
101,16,4,13,8,1,20
101,17,19,5,7,12,21
101,18,23,6,14,22,10
102,1,14,3,4,2,13
102,2,18,20,21,24,23
102,3,1,10,15,12,2
102,4,19,16,5,13,22
102,5,8,4,7,14,24
102,6,20,6,9,12,17
102,7,11,8,10,21,5
102,8,2,11,18,7,16
102,9,21,1,3,9,24
102,10,16,23,6,8,19
102,11,10,4,22,20,15
102,12,9,7,13,16,12
102,13,22,3,17,5,23
102,14,11,24,14,10,6
102,15,1,17,15,7,19
102,16,12,9,22,18,2
102,17,6,19,11,3,15
102,18,13,18,21,17,8
103,1,16,8,3,17,10
103,2,7,22,24,14,5
103,3,15,13,6,18,12
103,4,2,21,20,16,1
103,5,19,11,9,4,23
103,6,3,14,7,15,21
103,7,23,12,19,24,10
103,8,17,20,1,11,22
103,9,9,5,2,6,8
103,10,10,7,13,18,4
103,11,21,23,16,22,14
103,12,8,15,5,1,18
103,13,24,13,11,10,9
103,14,4,6,21,20,17
103,15,5,16,19,13,3
103,16,2,15,4,9,14
103,17,18,24,12,3,11
103,18,17,2,20,19,7
104,1,23,15,2,11,16
104,2,8,14,22,24,12
104,3,13,10,1,19,21
104,4,18,5,14,23,20
104,5,7,16,24,6,4
104,6,5,17,3,8,11
104,7,22,9,15,10,18
104,8,24,13,20,23,17
104,9,6,19,12,4,21
104,10,15,11,13,14,2
104,11,7,12,9,5,6
104,12,1,22,16,18,8
104,13,20,3,10,21,7
104,14,4,23,17,15,19
104,15,3,1,9,2,24
104,16,14,18,12,11,19
104,17,22,2,5,20,13
104,18,3,21,8,9,6
105,1,14,16,10,12,17
105,2,21,22,7,9,23
105,3,5,2,1,4,24
105,4,16,9,3,8,15
105,5,18,11,23,10,4
105,6,2,12,17,3,22
105,7,15,4,5,21,20
105,8,13,3,14,1,6
105,9,12,20,11,13,9
105,10,2,17,19,21,18
105,11,12,8,23,7,1
105,12,16,6,24,20,15
105,13,17,5,18,7,13
105,14,1,9,8,19,14
105,15,11,4,16,3,22
105,16,6,8,10,2,20
105,17,24,19,22,7,18
105,18,11,23,21,6,5
106,1,10,7,5,12,3
106,2,9,23,20,24,19
106,3,4,18,2,14,16
106,4,21,8,17,11,13
106,5,6,1,10,15,22
106,6,9,14,23,5,16
106,7,8,18,20,15,12
106,8,21,24,1,22,17
106,9,3,7,2,19,15
106,10,11,9,6,17,10
106,11,16,4,12,13,1
106,12,14,24,21,8,2
106,13,20,5,22,19,11
106,14,23,13,4,6,7
106,15,8,21,15,22,12
106,16,1,20,18,23,3
106,17,19,10,13,16,24
106,18,7,6,14,2,11
107,1,17,21,15,16,23
107,2,14,18,3,4,9
107,3,13,11,16,24,22
107,4,12,5,2,23,10
107,5,18,19,4,6,8
107,6,20,16,7,1,5
107,7,3,21,18,10,24
107,8,9,7,22,17,8
107,9,1,2,13,15,6
107,10,19,17,12,20,14
107,11,24,15,11,5,4
107,12,10,22,8,14,23
107,13,11,12,21,1,7
107,14,19,3,6,13,20
107,15,16,10,9,2,21
107,16,15,14,17,5,3
107,17,23,11,24,18,2
107,18,22,1,19,9,4
108,1,5,13,9,21,18
108,2,4,20,14,7,10
108,3,8,16,19,11,2
108,4,17,6,24,18,1
108,5,12,22,4,3,2
108,6,15,24,20,7,9
108,7,5,19,1,10,23
108,8,21,4,13,8,14
108,9,20,17,6,16,22
108,10,23,3,12,15,13
108,11,2,8,24,17,5
108,12,7,18,16,12,11
108,13,17,10,15,4,1
108,14,14,23,11,3,6
108,15,13,15,18,22,19
108,16,24,9,23,8,20
108,17,16,14,7,1,21
108,18,6,12,5,9,19
109,1,11,24,20,14,15
109,2,19,17,13,9,1
109,3,8,16,4,3,5
109,4,22,20,21,23,12
109,5,10,2,18,7,6
109,6,9,4,11,23,15
109,7,13,12,17,14,10
109,8,24,19,2,22,3
109,9,1,11,5,18,21
109,10,12,8,23,6,16
109,11,10,14,9,22,7
109,12,2,1,8,20,4
109,13,18,7,15,16,17
109,14,6,22,5,24,13
109,15,21,3,10,11,19
109,16,23,13,1,8,7
109,17,18,9,3,20,16
109,18,5,6,14,21,15
110,1,20,8,3,15,10
110,2,21,2,23,17,4
110,3,12,1,16,10,24
110,4,18,3,7,19,14
110,5,4,5,6,24,9
110,6,22,2,13,20,11
110,7,14,1,18,6,12
110,8,9,21,15,13,16
110,9,11,14,19,17,8
110,10,1,5,3,23,22
110,11,17,7,12,24,4
110,12,15,23,10,2,18
110,13,7,6,19,21,20
110,14,3,11,22,16,17
110,15,5,18,8,12,13
110,16,20,10,11,4,9
110,17,7,23,14,13,24
110,18,19,15,1,5,2
111,1,18,20,4,7,5
111,2,22,10,6,15,21
111,3,17,9,3,2,12
111,4,16,19,24,8,23
111,5,14,1,18,9,22
111,6,13,21,2,4,3
111,7,8,15,7,24,11
111,8,20,16,5,10,14
111,9,6,23,17,11,12
111,10,2,24,1,3,7
111,11,4,12,22,19,8
111,12,11,2,16,14,6
111,13,13,10,19,5,17
111,14,24,20,21,1,18
