Version,Set,Item1,Item2,Item3,Item4,Item5
56,7,17,23,27,20,25
56,8,8,4,6,11,26
56,9,18,17,16,2,28
56,10,6,14,21,5,29
56,11,13,26,7,8,10
56,12,22,12,9,25,29
56,13,15,18,23,1,13
56,14,24,7,2,21,3
56,15,10,27,28,12,16
56,16,23,3,15,22,8
56,17,19,11,13,14,17
56,18,16,5,22,9,20
57,1,29,27,3,16,22
57,2,4,25,21,5,15
57,3,11,23,2,8,19
57,4,27,28,26,18,14
57,5,10,7,5,22,11
57,6,24,13,17,9,3
57,7,6,20,1,10,12
57,8,4,14,16,7,23
57,9,5,8,3,12,2
57,10,21,19,18,29,24
57,11,25,2,20,13,7
57,12,26,1,29,28,17
57,13,9,15,14,10,23
57,14,16,18,20,6,26
57,15,2,24,8,15,27
57,16,11,10,12,17,4
57,17,22,9,13,19,1
57,18,28,21,25,3,6
58,1,2,20,29,8,25
58,2,1,3,28,4,14
58,3,7,17,6,5,27
58,4,23,26,24,12,9
58,5,3,13,10,21,29
58,6,25,15,16,19,7
58,7,18,22,21,11,1
58,8,29,24,15,14,17
58,9,12,4,9,16,26
58,10,13,11,20,2,5
58,11,25,10,17,3,18
58,12,22,8,19,4,28
58,13,15,6,27,23,10
58,14,8,24,18,9,7
58,15,20,12,14,27,13
58,16,19,21,26,6,2
58,17,5,28,11,23,25
58,18,14,16,22,1,15
59,1,2,12,18,21,11
59,2,28,8,14,25,6
59,3,1,27,10,19,9
59,4,7,23,13,16,21
59,5,20,26,11,29,15
59,6,24,3,4,22,5
59,7,14,18,29,7,2
59,8,15,8,1,13,12
59,9,4,21,28,20,10
59,10,27,22,23,25,18
59,11,24,16,11,3,6
59,12,9,1,4,17,21
59,13,5,14,26,25,19
59,14,6,29,12,7,22
59,15,10,17,24,20,8
59,16,16,28,19,15,2
59,17,13,5,23,29,9
59,18,27,4,3,26,17
60,1,10,2,17,26,14
60,2,8,25,16,24,12
60,3,23,3,7,19,20
60,4,15,4,18,10,5
60,5,29,9,2,27,16
60,6,26,7,22,24,1
60,7,9,6,19,21,11
60,8,18,20,29,28,4
60,9,17,23,8,1,3
60,10,21,15,5,27,28
60,11,13,11,4,14,22
60,12,3,21,5,1,16
60,13,12,19,15,17,20
60,14,22,10,6,2,23
60,15,14,1,9,7,25
60,16,29,13,27,3,8
60,17,11,26,16,18,24
60,18,6,13,25,28,12
61,1,3,28,12,6,7
61,2,23,26,11,29,1
61,3,2,25,27,4,24
61,4,20,18,3,10,9
61,5,12,5,14,23,24
61,6,17,15,13,22,18
61,7,16,29,28,26,10
61,8,1,12,2,20,27
61,9,18,19,22,17,25
61,10,11,14,9,15,3
61,11,4,16,6,21,13
61,12,9,5,10,8,19
61,13,7,23,26,17,21
61,14,28,11,8,2,22
61,15,24,6,1,5,20
61,16,25,29,7,15,4
61,17,27,10,13,11,19
61,18,21,20,16,14,8
62,1,17,20,1,18,28
62,2,3,2,25,13,26
62,3,29,15,24,19,6
62,4,27,7,17,16,11
62,5,12,18,8,4,23
62,6,25,24,21,10,28
62,7,26,22,20,2,15
62,8,5,9,7,8,6
62,9,11,13,21,18,1
62,10,14,27,20,22,3
62,11,19,24,23,13,4
62,12,16,2,10,5,14
62,13,21,17,27,12,29
62,14,15,11,9,28,23
62,15,8,14,19,7,26
62,16,1,16,12,4,29
62,17,2,17,25,9,6
62,18,26,22,5,3,10
63,1,28,1,5,10,11
63,2,24,7,2,15,13
63,3,6,27,22,4,8
63,4,20,9,26,12,21
63,5,23,28,29,14,17
63,6,18,3,16,25,19
63,7,8,10,24,11,29
63,8,4,21,14,7,20
63,9,5,15,18,12,2
63,10,13,29,9,20,22
63,11,11,3,6,16,17
63,12,19,1,23,27,25
63,13,14,26,13,6,18
63,14,9,4,17,2,5
63,15,7,12,19,22,28
63,16,21,25,15,26,8
63,17,23,24,27,9,16
63,18,10,6,3,1,7
64,1,6,21,28,26,27
64,2,9,18,10,25,12
64,3,4,29,3,19,5
64,4,22,8,24,13,17
64,5,20,23,6,16,15
64,6,1,19,2,24,14
64,7,7,11,25,27,18
64,8,3,12,14,28,13
64,9,2,10,23,21,29
64,10,8,20,4,11,1
64,11,25,14,5,22,16
64,12,3,9,7,2,15
64,13,17,6,4,25,26
64,14,24,28,22,23,18
64,15,13,27,15,5,10
64,16,12,19,21,20,11
64,17,18,8,26,1,7
64,18,16,17,13,29,9
65,1,26,11,3,29,25
65,2,20,5,18,23,6
65,3,15,16,8,10,12
65,4,26,4,28,19,9
65,5,14,17,11,20,24
65,6,28,27,29,1,2
65,7,19,5,13,3,8
65,8,22,2,12,17,23
65,9,27,15,21,18,24
65,10,29,7,10,14,4
65,11,6,9,1,11,28
65,12,7,25,22,13,21
65,13,23,16,1,8,26
65,14,18,2,15,6,3
65,15,10,22,17,21,19
65,16,5,12,7,24,27
65,17,25,13,20,16,4
65,18,21,18,8,9,14
66,1,22,21,2,4,1
66,2,19,10,23,15,25
66,3,17,29,20,8,5
66,4,1,3,24,9,12
66,5,10,13,6,18,16
66,6,21,23,11,7,2
66,7,1,28,17,15,14
66,8,4,8,3,23,27
66,9,11,19,12,29,18
66,10,24,20,26,13,10
66,11,9,6,27,14,22
66,12,16,7,18,4,17
66,13,5,25,9,28,21
66,14,15,4,22,26,11
66,15,13,2,19,16,28
66,16,29,8,25,24,6
66,17,12,26,14,5,23
66,18,28,27,20,3,7
67,1,23,11,25,5,13
67,2,19,24,4,12,6
67,3,15,28,16,29,22
67,4,2,18,26,27,9
67,5,17,10,7,1,25
67,6,27,8,28,20,19
67,7,3,14,21,25,12
67,8,22,6,13,1,29
67,9,5,28,2,24,4
67,10,8,21,9,17,15
67,11,18,23,29,7,20
67,12,11,26,10,12,3
67,13,27,1,14,19,16
67,14,20,22,24,10,9
67,15,14,4,23,15,13
67,16,29,5,27,2,21
67,17,8,16,11,6,7
67,18,26,24,18,3,17
68,1,24,18,1,14,5
68,2,28,7,8,12,13
68,3,6,17,19,23,2
68,4,25,24,29,15,1
68,5,12,5,16,22,26
68,6,10,20,15,27,3
68,7,21,9,14,29,23
68,8,24,22,17,11,7
68,9,2,29,3,8,4
68,10,27,12,6,11,15
68,11,13,1,21,18,10
68,12,26,3,20,28,22
68,13,12,25,4,17,27
68,14,9,13,2,16,20
68,15,7,15,5,26,19
68,16,10,14,25,6,8
68,17,16,23,28,21,24
68,18,4,19,18,9,11
69,1,5,1,16,3,17
69,2,22,4,27,10,23
69,3,11,2,12,15,14
69,4,9,20,5,6,25
69,5,8,21,19,18,22
69,6,17,29,28,13,26
69,7,2,6,10,14,7
69,8,15,11,8,5,16
69,9,20,19,12,29,1
69,10,7,3,23,9,24
69,11,13,27,26,21,19
69,12,28,10,22,25,18
69,13,14,13,4,24,11
69,14,6,17,15,20,19
69,15,16,7,29,27,9
69,16,23,25,1,8,26
69,17,18,12,2,22,3
69,18,4,15,24,28,21
70,1,5,4,6,18,29
70,2,1,19,23,7,22
70,3,17,10,11,28,9
70,4,16,26,14,2,20
70,5,13,12,27,25,8
70,6,3,1,15,6,21
70,7,19,29,24,10,2
70,8,25,9,22,4,16
70,9,23,14,18,3,28
70,10,21,27,11,17,5
70,11,24,7,20,26,15
70,12,28,6,8,12,10
70,13,29,11,13,3,25
70,14,8,22,17,14,27
70,15,20,2,13,23,21
70,16,26,4,9,1,12
70,17,27,24,25,19,5
70,18,18,16,7,13,15
71,1,12,23,17,1,2
71,2,19,14,3,4,29
71,3,10,26,6,24,16
71,4,9,13,5,7,28
71,5,1,20,18,27,8
71,6,11,15,25,2,22
71,7,29,21,7,12,10
71,8,19,3,16,9,8
71,9,25,18,14,17,24
71,10,23,20,4,11,10
71,11,22,5,13,6,29
71,12,2,8,28,26,27
71,13,4,16,21,7,12
71,14,3,15,1,5,13
71,15,25,17,28,19,20
71,16,14,22,11,24,27
71,17,15,9,26,23,6
71,18,16,25,21,20,18
72,1,24,12,23,20,25
72,2,11,14,16,28,1
72,3,13,9,19,27,6
72,4,17,2,4,7,3
72,5,18,23,5,8,10
72,6,15,26,29,22,12
72,7,21,28,6,20,3
72,8,11,7,9,8,24
72,9,26,13,10,21,14
72,10,1,15,9,25,4
72,11,2,19,29,18,11
72,12,5,22,20,8,17
72,13,10,3,27,16,23
72,14,7,25,26,2,1
72,15,6,13,12,4,17
72,16,14,16,24,5,19
72,17,28,18,15,27,29
72,18,21,11,19,22,23
73,1,9,5,17,10,2
73,2,3,24,22,1,6
73,3,8,28,15,23,13
73,4,14,29,12,9,18
73,5,27,10,1,4,11
73,6,20,17,29,21,16
73,7,23,27,25,13,3
73,8,16,22,12,9,2
73,9,26,18,27,5,7
73,10,29,8,24,16,25
73,11,6,11,2,14,20
73,12,7,25,10,19,15
73,13,12,28,3,11,5
73,14,2,1,21,13,24
73,15,4,19,18,26,28
73,16,5,21,8,15,14
73,17,19,6,23,17,26
73,18,22,8,7,20,4
74,1,8,3,2,21,28
74,2,17,24,13,18,15
74,3,20,16,29,23,19
74,4,26,4,5,25,11
74,5,7,6,28,22,14
74,6,12,27,1,17,23
74,7,4,18,8,2,13
74,8,29,20,9,15,5
74,9,13,14,19,12,25
74,10,27,6,7,29,26
74,11,28,9,10,24,18
74,12,19,5,20,1,7
74,13,17,29,26,11,3
74,14,24,21,4,6,12
74,15,1,9,14,10,8
74,16,25,2,22,16,27
74,17,9,17,11,23,21
74,18,22,10,16,3,15
75,1,14,13,10,26,20
75,2,15,12,19,17,8
75,3,2,5,24,28,23
75,4,7,25,3,9,21
75,5,6,4,27,18,20
75,6,5,26,22,21,8
75,7,18,16,11,12,1
75,8,21,10,6,19,2
75,9,16,17,28,7,4
75,10,22,29,23,14,1
75,11,3,24,26,27,9
75,12,11,7,12,13,5
75,13,10,14,17,29,28
75,14,6,23,18,25,22
75,15,21,27,14,15,4
75,16,3,1,13,19,9
75,17,29,20,8,24,11
75,18,15,26,2,25,16
76,1,12,7,5,28,19
76,2,9,15,17,27,22
76,3,7,23,4,3,14
76,4,27,8,11,16,6
76,5,1,28,25,21,17
76,6,9,19,26,22,13
76,7,12,15,29,2,24
76,8,4,1,6,5,10
76,9,8,19,25,14,18
76,10,20,2,7,11,13
76,11,23,12,16,10,26
76,12,24,22,21,5,29
76,13,28,3,20,18,12
76,14,2,17,14,6,7
76,15,25,11,9,8,23
76,16,13,1,28,29,27
76,17,18,21,15,26,16
76,18,10,24,3,4,20
77,1,4,23,5,29,25
77,2,8,13,17,26,10
77,3,1,7,18,15,22
77,4,28,6,24,19,11
77,5,25,16,3,14,5
77,6,27,4,12,20,9
77,7,11,21,22,10,3
77,8,5,9,2,17,18
77,9,20,12,15,6,25
77,10,23,27,19,7,21
77,11,24,28,1,16,4
77,12,15,14,3,9,29
77,13,19,10,27,2,22
77,14,13,26,16,24,17
77,15,14,20,21,12,1
77,16,29,8,7,10,6
77,17,22,18,23,11,13
77,18,26,2,8,28,1
78,1,16,9,21,8,19
78,2,11,5,14,26,27
78,3,23,6,13,4,15
78,4,3,17,18,1,16
78,5,24,27,20,7,26
78,6,3,8,4,12,2
78,7,10,11,28,25,15
78,8,21,5,6,1,24
78,9,26,4,29,19,15
78,10,8,22,7,20,12
78,11,9,25,1,13,2
78,12,17,11,6,3,29
78,13,12,14,10,21,18
78,14,6,16,9,22,28
78,15,18,2,27,23,24
78,16,10,29,25,17,7
78,17,4,3,19,22,14
78,18,5,13,20,23,28
79,1,17,22,12,13,24
79,2,27,10,4,5,25
79,3,28,15,7,14,23
79,4,6,13,16,29,2
79,5,9,18,11,4,26
79,6,19,8,24,3,17
79,7,10,21,15,2,11
79,8,22,16,17,4,5
79,9,7,24,9,6,14
79,10,25,20,19,18,3
79,11,1,29,13,8,27
79,12,14,26,23,17,21
79,13,2,3,5,27,28
79,14,15,1,20,11,19
79,15,25,28,26,6,12
79,16,18,23,8,29,7
79,17,20,21,26,22,1
79,18,16,12,10,9,23
80,1,20,29,4,28,9
80,2,13,7,24,3,10
80,3,5,19,18,1,6
80,4,17,14,2,15,8
80,5,12,27,29,16,11
80,6,21,22,13,4,25
80,7,7,23,1,26,3
80,8,16,19,14,2,20
80,9,24,12,5,15,9
80,10,13,18,21,27,14
80,11,29,24,22,28,26
80,12,15,6,23,3,8
80,13,27,20,1,17,10
80,14,18,25,2,24,4
80,15,16,7,11,21,29
80,16,19,10,22,12,5
80,17,23,25,17,9,6
80,18,28,11,8,26,4
81,1,26,23,12,10,19
81,2,3,22,15,27,18
81,3,9,28,7,19,21
81,4,8,24,20,10,16
81,5,17,4,12,13,7
81,6,14,26,29,25,5
81,7,6,3,21,8,12
81,8,10,9,1,14,4
81,9,11,18,2,5,20
81,10,15,17,16,19,27
81,11,4,13,28,23,22
81,12,2,25,3,24,26
81,13,29,8,9,18,1
81,14,14,5,6,16,13
81,15,22,27,25,7,11
81,16,28,15,10,20,17
81,17,21,29,27,24,12
81,18,1,2,23,11,6
82,1,22,1,29,12,2
82,2,18,26,17,25,6
82,3,4,16,23,5,21
82,4,24,19,11,13,14
82,5,8,12,25,28,27
82,6,2,9,22,26,20
82,7,25,1,24,21,16
82,8,13,27,10,9,18
82,9,4,19,15,23,24
82,10,11,5,13,17,3
82,11,12,14,28,18,16
82,12,27,15,6,7,1
82,13,23,20,3,29,22
82,14,5,4,8,15,10
82,15,21,17,28,2,7
82,16,20,6,14,8,22
82,17,26,7,11,16,9
82,18,3,10,19,2,29
83,1,3,6,20,25,16
83,2,17,10,19,29,22
83,3,9,24,27,14,23
83,4,11,15,13,1,28
83,5,7,18,5,3,12
83,6,19,2,27,6,4
83,7,8,21,26,20,13
83,8,2,23,12,10,28
83,9,1,4,16,18,7
83,10,5,29,21,9,15
83,11,14,11,25,22,8
83,12,26,28,18,24,17
83,13,6,3,9,12,13
83,14,5,7,2,8,19
83,15,16,1,24,23,10
83,16,27,20,17,14,15
83,17,29,25,4,11,21
83,18,22,26,7,15,24
84,1,12,14,4,2,9
84,2,1,22,6,5,26
84,3,10,20,7,21,25
84,4,23,9,8,11,17
84,5,6,21,26,27,19
84,6,29,2,16,15,18
84,7,1,17,3,4,21
84,8,18,8,10,24,11
84,9,28,5,16,22,27
84,10,25,13,15,12,3
84,11,20,6,24,29,23
84,12,7,16,14,13,2
84,13,24,12,17,1,19
84,14,9,13,22,18,20
84,15,28,14,3,27,29
84,16,4,11,10,6,26
84,17,23,5,15,20,8
84,18,19,28,9,7,25
85,1,18,7,23,5,17
85,2,15,25,1,22,9
85,3,26,29,13,19,14
85,4,11,16,4,8,20
85,5,6,10,18,21,28
85,6,24,27,2,9,5
85,7,19,3,12,26,11
85,8,15,22,28,7,4
85,9,14,13,1,8,24
85,10,25,2,6,28,29
85,11,17,21,12,20,27
85,12,3,19,18,16,23
85,13,13,1,5,29,10
85,14,22,17,14,6,11
85,15,27,3,26,4,8
85,16,20,24,5,25,7
85,17,10,15,21,16,2
85,18,29,23,9,26,12
86,1,7,8,1,12,14
86,2,11,9,20,28,3
86,3,10,23,27,13,25
86,4,21,4,22,19,18
86,5,8,6,17,16,29
86,6,24,26,5,14,15
86,7,2,11,21,23,1
86,8,7,9,6,10,3
86,9,12,22,25,17,5
86,10,20,18,26,2,4
86,11,16,28,19,5,13
86,12,15,12,24,11,6
86,13,19,14,25,1,20
86,14,29,27,11,7,18
86,15,13,21,8,3,2
86,16,23,28,22,24,14
86,17,9,4,29,17,15
86,18,16,10,27,1,26
87,1,18,2,16,22,12
87,2,28,8,19,9,21
87,3,4,20,13,24,7
87,4,3,18,14,10,15
87,5,27,5,6,21,24
87,6,22,8,2,25,17
87,7,1,29,23,26,28
87,8,5,15,11,3,19
87,9,13,12,8,6,18
87,10,16,3,7,27,1
87,11,25,14,4,11,23
87,12,26,2,17,20,9
87,13,29,24,10,3,22
87,14,28,25,15,13,27
87,15,17,11,19,1,5
87,16,21,7,29,23,12
87,17,6,16,9,19,4
87,18,14,26,20,28,10
88,1,4,5,8,29,18
88,2,12,1,20,25,13
88,3,2,27,7,14,6
88,4,26,15,23,19,8
88,5,3,17,28,21,24
88,6,9,11,22,13,16
88,7,20,29,18,6,23
88,8,12,7,10,17,4
88,9,18,26,14,9,5
88,10,6,16,1,15,28
88,11,27,20,21,5,11
88,12,2,19,29,10,13
88,13,8,23,28,22,3
88,14,24,9,25,11,12
88,15,26,22,15,7,21
88,16,1,14,3,4,2
88,17,23,13,27,16,17
88,18,19,10,24,18,25
89,1,13,3,26,7,29
89,2,8,1,9,10,22
89,3,5,4,2,28,24
89,4,11,18,13,21,6
89,5,15,19,27,12,20
89,6,25,26,16,8,3
89,7,10,5,11,2,23
89,8,21,25,17,14,29
89,9,5,12,3,20,26
89,10,23,13,4,15,27
89,11,7,6,5,22,19
89,12,14,28,12,11,16
89,13,17,21,18,1,9
89,14,7,2,11,23,8
89,15,22,24,29,27,9
89,16,28,25,4,18,10
89,17,20,17,19,16,14
89,18,15,24,6,8,1
90,1,2,20,22,13,19
90,2,25,12,23,5,1
90,3,9,10,8,14,27
90,4,24,3,21,4,16
90,5,18,11,15,17,7
90,6,29,28,26,2,6
90,7,21,23,25,19,9
90,8,1,27,3,18,22
90,9,28,10,20,11,5
90,10,4,17,13,6,26
90,11,16,29,12,15,8
90,12,10,1,2,26,7
90,13,6,3,22,23,14
90,14,27,2,24,25,17
90,15,13,9,5,28,8
90,16,11,4,1,19,29
90,17,12,15,14,21,10
90,18,20,18,16,24,7
91,1,22,21,11,26,24
91,2,4,12,16,6,10
91,3,8,7,19,27,28
91,4,2,11,18,1,15
91,5,5,16,29,25,26
91,6,14,13,7,4,20
91,7,9,21,6,8,5
91,8,19,18,28,12,1
91,9,25,17,10,13,15
91,10,3,22,27,4,11
91,11,17,23,18,14,5
91,12,20,6,7,9,25
91,13,17,16,28,3,29
91,14,27,19,2,24,12
91,15,14,20,1,29,23
91,16,13,22,24,10,21
91,17,26,8,23,18,27
91,18,3,15,9,20,2
92,1,14,24,3,8,25
92,2,22,23,15,16,19
92,3,29,7,10,9,11
92,4,6,1,27,28,20
92,5,8,5,4,2,17
92,6,18,26,12,21,13
92,7,24,19,17,6,11
92,8,16,25,21,7,2
92,9,15,4,9,28,14
92,10,12,2,20,22,18
92,11,23,27,26,10,16
92,12,1,13,22,5,3
92,13,19,25,8,29,18
92,14,11,14,26,9,12
92,15,3,6,5,15,21
92,16,7,28,13,23,24
92,17,10,8,1,20,17
92,18,21,29,14,27,4
93,1,5,16,14,22,7
93,2,23,20,10,3,19
93,3,16,9,13,2,6
93,4,29,18,15,14,24
93,5,19,1,4,26,21
93,6,27,11,25,17,28
93,7,8,24,20,16,4
93,8,12,6,18,17,23
93,9,24,5,9,29,1
93,10,25,15,3,13,26
93,11,4,29,8,12,22
93,12,15,17,7,27,9
93,13,2,14,11,19,3
93,14,18,9,21,23,28
93,15,10,27,6,12,5
93,16,11,26,16,20,15
93,17,1,10,25,7,22
93,18,28,8,2,21,13
94,1,7,19,29,20,13
94,2,4,3,23,25,2
94,3,17,14,5,26,10
94,4,6,7,12,22,28
94,5,15,8,9,24,19
94,6,27,16,1,11,13
94,7,21,4,17,23,20
94,8,25,18,6,3,14
94,9,22,2,29,15,17
94,10,26,19,28,1,25
94,11,7,21,11,5,8
94,12,17,27,3,9,12
94,13,10,28,24,18,16
94,14,1,12,14,2,21
94,15,13,15,10,4,6
94,16,26,22,8,18,27
94,17,9,23,19,16,5
94,18,24,11,12,29,20
95,1,20,1,15,7,3
95,2,13,22,6,11,23
95,3,18,25,5,4,27
95,4,14,21,16,8,19
95,5,9,2,26,12,10
95,6,3,24,28,17,7
95,7,6,20,25,29,21
95,8,5,28,23,15,2
95,9,18,13,19,4,9
95,10,22,10,14,27,29
95,11,16,17,8,26,1
95,12,21,15,11,25,22
95,13,23,12,13,1,24
95,14,28,6,2,14,27
95,15,11,9,20,3,18
95,16,19,13,17,10,8
95,17,7,26,24,12,4
95,18,29,5,22,28,16
96,1,3,29,7,13,14
96,2,6,21,27,19,26
96,3,12,16,3,5,25
96,4,22,17,28,20,4
96,5,8,7,1,6,23
96,6,3,10,21,24,11
96,7,12,18,15,8,25
96,8,19,4,9,1,22
96,9,16,6,24,2,20
96,10,26,29,18,11,28
96,11,17,9,23,25,14
96,12,2,7,18,19,10
96,13,15,1,29,5,6
96,14,24,22,13,17,26
96,15,2,11,4,27,23
96,16,10,12,28,14,8
96,17,1,3,21,9,16
96,18,13,27,20,5,15
97,1,25,8,4,6,24
97,2,21,12,27,16,7
97,3,26,3,5,2,15
97,4,9,23,10,20,22
97,5,29,19,13,28,4
97,6,11,14,17,1,18
97,7,7,26,25,6,9
97,8,27,8,29,23,3
97,9,19,5,22,17,12
97,10,10,4,16,7,11
97,11,28,25,2,24,1
97,12,14,21,15,18,13
97,13,4,20,5,27,1
97,14,18,16,17,3,6
97,15,11,24,7,15,19
97,16,13,29,9,10,2
97,17,8,26,20,22,14
97,18,23,28,12,21,15
98,1,9,14,27,19,24
98,2,25,2,8,13,11
98,3,20,3,10,21,28
98,4,5,7,12,29,17
98,5,23,4,16,15,26
98,6,6,11,22,9,28
98,7,24,18,7,1,23
98,8,12,4,19,3,25
98,9,21,17,26,2,29
98,10,14,10,6,8,7
98,11,27,20,18,25,22
98,12,5,13,26,4,21
98,13,28,8,1,17,3
98,14,29,15,23,10,5
98,15,2,22,24,9,27
98,16,16,1,11,13,12
98,17,20,15,19,18,6
98,18,22,5,25,16,14
99,1,15,10,25,27,16
99,2,24,13,3,6,17
99,3,11,28,5,26,18
99,4,19,23,22,7,21
99,5,20,9,29,25,8
99,6,4,12,2,14,6
99,7,1,27,3,26,9
99,8,8,18,21,22,10
99,9,4,28,15,12,7
99,10,23,16,14,24,20
99,11,19,2,17,11,29
99,12,18,9,7,5,13
99,13,15,22,14,4,1
99,14,3,5,10,20,2
99,15,1,6,24,29,21
99,16,16,11,12,23,8
99,17,27,25,19,28,13
99,18,17,24,4,10,26
100,1,12,3,27,22,11
100,2,21,15,8,9,17
100,3,2,25,1,23,4
100,4,14,7,26,28,20
100,5,10,19,6,24,5
100,6,29,3,16,18,4
100,7,5,21,20,8,27
100,8,12,29,9,28,15
100,9,22,17,2,7,16
100,10,6,19,26,11,14
100,11,1,24,18,15,10
100,12,13,17,28,20,23
100,13,7,27,21,25,29
100,14,9,8,4,16,13
100,15,26,23,22,12,6
100,16,5,14,13,18,2
100,17,8,24,7,19,3
100,18,26,1,11,10,25
101,1,22,14,28,5,1
101,2,25,26,15,7,8
101,3,11,13,12,24,20
101,4,17,4,27,6,18
101,5,21,28,2,16,9
101,6,29,19,23,3,14
101,7,27,7,13,15,11
101,8,6,22,8,2,10
101,9,17,20,9,1,12
101,10,25,5,21,24,23
101,11,16,26,18,19,29
101,12,28,10,4,3,11
101,13,7,1,17,5,19
101,14,15,27,24,14,16
101,15,10,12,25,13,29
101,16,18,2,23,8,7
101,17,3,6,5,26,9
101,18,4,20,22,21,19
102,1,13,6,14,21,1
102,2,24,9,18,25,22
102,3,8,28,19,27,12
102,4,20,29,6,2,15
102,5,13,23,3,16,26
102,6,14,4,11,7,9
102,7,3,17,15,19,2
102,8,12,18,20,4,5
102,9,26,1,2,29,27
102,10,19,25,16,10,28
102,11,22,8,3,13,15
102,12,2,21,7,12,26
102,13,9,27,10,23,5
102,14,28,18,29,4,24
102,15,6,25,16,14,17
102,16,8,5,24,11,20
102,17,7,29,1,22,3
102,18,23,11,21,17,10
103,1,16,10,20,13,7
103,2,17,23,27,6,28
103,3,10,9,26,8,1
103,4,2,13,14,12,24
103,5,18,6,3,11,21
103,6,4,16,29,22,8
103,7,5,14,7,27,19
103,8,20,24,15,26,25
103,9,1,19,12,21,18
103,10,28,2,11,25,22
103,11,9,15,23,3,4
103,12,17,11,5,29,8
103,13,6,20,19,23,25
103,14,14,26,28,18,3
103,15,4,9,1,5,2
103,16,15,12,13,22,10
103,17,27,16,24,21,17
103,18,29,7,6,9,28
104,1,23,29,8,14,12
104,2,9,24,19,2,16
104,3,11,28,15,1,6
104,4,21,13,5,3,25
104,5,27,10,17,20,18
104,6,24,22,23,26,11
104,7,7,4,25,17,14
104,8,28,2,18,8,13
104,9,15,21,14,9,20
104,10,5,6,4,12,16
104,11,26,27,1,19,13
104,12,29,21,10,20,3
104,13,18,22,17,15,16
104,14,7,3,2,23,12
104,15,25,29,9,11,27
104,16,22,14,6,10,19
104,17,24,8,4,1,7
104,18,20,5,12,28,26
105,1,9,18,7,13,23
105,2,3,12,27,24,17
105,3,19,8,13,6,15
105,4,1,11,16,20,25
105,5,13,26,29,17,4
105,6,21,16,22,28,5
105,7,27,2,10,14,4
105,8,23,1,24,29,6
105,9,12,17,25,22,9
105,10,16,11,14,7,5
105,11,8,26,21,4,27
105,12,10,15,28,3,24
105,13,19,20,11,18,2
105,14,14,23,28,1,21
105,15,18,22,26,6,29
105,16,25,3,8,5,19
105,17,12,7,9,15,10
105,18,2,25,20,27,6
106,1,16,6,3,9,20
106,2,23,10,26,17,5
106,3,15,21,11,25,4
106,4,28,27,9,24,13
106,5,8,1,16,18,12
106,6,11,19,17,29,14
106,7,6,23,2,4,22
106,8,5,24,14,26,15
106,9,22,19,1,27,10
106,10,2,17,8,28,7
106,11,29,12,25,13,21
106,12,20,18,22,7,3
106,13,11,15,27,16,23
106,14,1,13,8,14,20
106,15,10,9,21,19,18
106,16,26,7,6,11,12
106,17,25,28,4,1,3
106,18,24,5,29,2,18
107,1,2,15,18,17,1
107,2,11,28,3,14,7
107,3,10,4,5,6,13
107,4,19,20,26,16,28
107,5,1,8,27,15,29
107,6,18,14,23,12,25
107,7,17,9,5,21,13
107,8,3,16,7,27,2
107,9,20,4,23,24,29
107,10,14,25,9,10,26
107,11,5,12,19,15,22
107,12,13,16,10,29,11
107,13,21,24,6,22,8
107,14,4,23,20,19,17
107,15,26,3,12,2,24
107,16,25,7,1,21,22
107,17,28,18,13,23,27
107,18,16,6,11,8,9
108,1,12,10,4,28,6
108,2,7,20,17,26,15
108,3,22,13,29,24,28
108,4,4,10,18,11,8
108,5,6,27,25,12,5
108,6,14,21,2,19,16
108,7,8,17,10,25,24
108,8,3,26,27,4,22
108,9,23,2,15,5,11
108,10,13,17,16,1,6
108,11,21,19,28,7,18
108,12,29,12,20,9,14
108,13,26,25,19,16,23
108,14,17,11,12,3,1
108,15,9,22,13,20,2
108,16,29,5,8,7,27
108,17,24,14,15,18,4
108,18,3,1,21,23,9
109,1,25,9,7,13,26
109,2,16,8,28,15,12
109,3,14,29,3,10,21
109,4,7,22,6,23,17
109,5,11,24,4,9,19
109,6,2,1,25,20,15
109,7,27,26,11,18,21
109,8,5,28,23,10,1
109,9,13,11,14,22,17
109,10,15,3,6,29,19
109,11,27,14,22,8,20
109,12,24,7,10,16,18
109,13,8,13,26,2,23
109,14,4,3,24,21,5
109,15,22,25,29,12,16
109,16,21,20,9,17,28
109,17,1,5,18,6,2
109,18,12,4,13,27,19
110,1,20,29,1,11,23
110,2,18,8,16,3,9
110,3,19,4,5,7,22
110,4,6,17,24,27,14
110,5,26,21,12,2,10
110,6,11,13,20,5,3
110,7,29,9,17,28,26
110,8,10,6,7,15,8
110,9,18,23,14,13,25
110,10,16,1,24,22,27
110,11,6,5,8,26,14
110,12,9,19,2,12,24
110,13,17,3,18,25,10
110,14,13,15,19,21,29
110,15,1,16,26,4,7
110,16,28,2,22,14,11
110,17,23,27,12,8,20
110,18,15,28,21,4,25
111,1,8,3,23,19,26
111,2,17,16,20,5,21
111,3,27,11,29,10,2
111,4,25,7,13,6,28
111,5,22,18,15,26,9
111,6,14,12,16,10,1
111,7,2,25,17,4,8
111,8,15,23,21,24,7
111,9,19,27,3,13,1
111,10,12,20,4,6,18
111,11,21,22,10,23,16
111,12,4,14,1,5,9
111,13,20,26,11,28,24
111,14,7,29,27,16,18
