Version	Set	Item1	Item2	Item3	Item4	Item5
59	11	4	10	3	19	18
59	12	13	2	26	28	1
59	13	8	17	11	22	6
59	14	19	16	15	25	12
59	15	5	23	27	26	24
59	16	1	20	10	11	14
59	17	3	7	4	15	17
60	1	11	21	5	2	16
60	2	22	1	18	26	7
60	3	24	14	19	27	13
60	4	3	28	15	12	20
60	5	25	8	5	9	18
60	6	23	6	17	10	2
60	7	7	16	9	19	26
60	8	28	4	6	25	24
60	9	21	11	12	18	15
60	10	14	2	22	3	5
60	11	20	17	8	24	26
60	12	15	1	28	23	10
60	13	13	5	4	7	20
60	14	16	23	3	27	22
60	15	11	6	12	8	13
60	16	10	9	21	14	4
60	17	27	25	17	1	19
61	1	25	10	20	8	4
61	2	19	15	24	2	11
61	3	14	12	6	7	27
61	4	13	18	22	16	10
61	5	26	5	25	21	1
61	6	23	22	11	4	9
61	7	20	24	14	15	26
61	8	17	3	25	13	16
61	9	8	9	1	12	2
61	10	28	19	26	6	5
61	11	1	13	7	11	23
61	12	21	18	19	3	14
61	13	9	4	16	24	17
61	14	2	20	6	27	3
61	15	10	21	12	17	28
61	16	5	7	19	15	22
61	17	27	28	18	8	23
62	1	22	27	26	11	21
62	2	12	17	7	2	14
62	3	28	10	24	3	19
62	4	6	9	25	23	20
62	5	13	27	18	17	15
62	6	11	28	4	5	1
62	7	18	26	16	14	6
62	8	5	12	23	20	10
62	9	21	1	3	19	8
62	10	9	14	13	28	22
62	11	25	11	5	7	24
62	12	26	23	15	4	2
62	13	24	13	8	27	16
62	14	19	20	1	6	22
62	15	17	26	3	12	25
62	16	10	4	9	18	7
62	17	15	8	2	16	21
63	1	16	10	17	1	5
63	2	18	20	14	28	11
63	3	12	13	4	21	27
63	4	19	25	2	22	9
63	5	7	3	28	26	8
63	6	1	15	27	10	24
63	7	23	7	16	20	21
63	8	4	15	14	25	6
63	9	8	24	22	5	12
63	10	7	6	21	17	11
63	11	2	25	13	23	28
63	12	15	22	10	18	3
63	13	27	19	20	9	5
63	14	3	24	23	6	17
63	15	14	16	8	26	4
63	16	12	1	9	24	18
63	17	26	2	11	13	19
64	1	16	19	12	10	6
64	2	21	27	5	4	3
64	3	28	7	15	9	1
64	4	24	14	19	13	23
64	5	17	11	22	20	2
64	6	6	18	13	5	8
64	7	25	12	26	15	20
64	8	19	21	2	7	28
64	9	8	17	1	23	14
64	10	4	22	24	16	18
64	11	10	9	26	11	27
64	12	3	4	20	1	13
64	13	14	2	7	10	25
64	14	27	28	18	12	17
64	15	9	16	23	5	15
64	16	22	6	21	8	26
64	17	24	3	25	14	11
65	1	26	27	17	15	10
65	2	18	20	24	28	21
65	3	5	6	2	3	9
65	4	11	8	15	19	4
65	5	1	21	16	25	10
65	6	12	23	14	27	3
65	7	4	26	13	17	9
65	8	7	11	6	24	1
65	9	23	26	19	22	18
65	10	20	16	27	3	7
65	11	28	5	10	19	13
65	12	14	7	8	22	9
65	13	2	12	20	24	4
65	14	27	28	6	25	16
65	15	5	14	17	21	15
65	16	23	2	11	18	8
65	17	1	13	25	22	12
66	1	18	5	11	7	12
66	2	22	10	21	25	13
66	3	15	23	1	16	2
66	4	19	18	3	14	26
66	5	7	4	10	6	20
66	6	8	22	27	28	25
66	7	9	24	21	13	6
66	8	11	17	4	16	19
66	9	2	27	5	1	14
66	10	28	9	23	26	24
66	11	10	8	12	15	3
66	12	21	19	26	20	16
66	13	5	24	22	17	7
66	14	6	1	18	4	8
66	15	20	23	13	11	27
66	16	25	3	9	2	15
66	17	17	14	28	6	12
67	1	13	3	5	12	23
67	2	8	17	20	2	9
67	3	15	16	27	18	24
67	4	3	1	12	11	22
67	5	13	10	6	26	14
67	6	4	25	7	19	23
67	7	16	2	28	8	22
67	8	20	21	14	9	1
67	9	10	25	11	24	15
67	10	27	7	19	18	6
67	11	11	28	4	21	5
67	12	17	9	18	23	10
67	13	16	26	14	4	12
67	14	6	15	22	20	28
67	15	25	13	17	8	7
67	16	9	19	27	21	1
67	17	26	5	24	3	2
68	1	27	6	24	9	26
68	2	2	12	15	13	21
68	3	16	18	5	25	20
68	4	26	7	3	1	28
68	5	12	11	9	14	19
68	6	18	22	23	4	21
68	7	24	28	16	13	17
68	8	22	2	1	10	6
68	9	23	15	8	5	19
68	10	11	12	9	7	16
68	11	21	24	10	17	25
68	12	3	6	8	27	4
68	13	2	15	7	20	18
68	14	14	8	10	19	13
68	15	22	3	17	23	11
68	16	1	4	2	28	5
68	17	14	20	25	26	27
69	1	10	23	16	7	3
69	2	13	26	22	5	18
69	3	19	25	1	28	11
69	4	4	17	12	2	27
69	5	9	10	20	8	5
69	6	24	21	6	15	19
69	7	18	16	2	14	10
69	8	25	4	3	9	22
69	9	6	11	13	1	16
69	10	17	20	28	18	15
69	11	22	27	7	12	24
69	12	23	5	25	6	14
69	13	8	18	21	27	11
69	14	4	1	15	26	17
69	15	28	13	20	9	3
69	16	7	14	19	24	2
69	17	12	8	26	21	23
70	1	23	27	14	10	28
70	2	15	13	4	22	7
70	3	8	25	12	16	5
70	4	1	14	18	17	4
70	5	6	26	9	2	21
70	6	19	22	12	11	20
70	7	1	4	23	24	10
70	8	18	7	3	25	26
70	9	14	15	22	16	9
70	10	20	8	1	12	24
70	11	5	17	6	27	25
70	12	26	2	11	15	13
70	13	21	9	28	7	8
70	14	24	10	11	3	16
70	15	27	19	13	20	23
70	16	18	28	2	12	6
70	17	17	19	21	3	5
71	1	3	6	9	20	17
71	2	12	18	26	1	19
71	3	11	21	15	14	28
71	4	13	2	24	23	25
71	5	16	22	17	8	27
71	6	4	5	7	10	20
71	7	21	1	18	13	3
71	8	15	26	23	6	22
71	9	8	28	10	25	12
71	10	5	24	14	22	13
71	11	28	16	19	4	2
71	12	27	9	5	15	7
71	13	20	21	25	11	14
71	14	2	3	6	19	8
71	15	7	23	17	16	1
71	16	9	12	4	24	18
71	17	10	11	27	28	26
72	1	21	7	4	12	13
72	2	25	19	16	9	26
72	3	10	22	24	2	18
72	4	3	4	8	14	15
72	5	28	5	20	23	1
72	6	24	8	17	26	7
72	7	9	23	10	6	11
72	8	15	1	25	21	27
72	9	22	16	13	20	6
72	10	12	15	19	17	23
72	11	25	18	27	5	4
72	12	3	20	26	28	24
72	13	14	27	2	21	12
72	14	1	11	8	5	16
72	15	19	3	21	10	22
72	16	2	9	28	13	17
72	17	11	14	7	18	6
73	1	8	18	1	13	9
73	2	24	20	11	4	27
73	3	16	26	5	2	21
73	4	7	1	28	22	19
73	5	17	25	3	11	2
73	6	5	12	6	15	4
73	7	13	14	27	10	7
73	8	20	18	23	21	25
73	9	16	24	14	8	28
73	10	1	6	15	3	20
73	11	12	10	9	26	22
73	12	6	19	13	17	25
73	13	23	4	2	7	8
73	14	15	11	18	5	28
73	15	9	17	22	27	14
73	16	26	13	16	3	12
73	17	21	23	10	19	24
74	1	22	28	25	6	12
74	2	17	20	10	5	2
74	3	4	13	26	8	11
74	4	1	24	12	25	9
74	5	28	7	15	16	21
74	6	10	6	18	19	8
74	7	11	9	5	14	23
74	8	19	2	1	27	22
74	9	20	16	17	18	26
74	10	7	3	25	4	14
74	11	5	21	6	24	13
74	12	23	27	3	28	16
74	13	13	15	8	9	19
74	14	26	12	23	1	7
74	15	4	10	21	11	17
74	16	2	22	20	14	23
74	17	18	27	24	3	15
75	1	11	17	22	23	18
75	2	7	26	8	27	20
75	3	6	5	4	16	19
75	4	14	25	15	1	10
75	5	2	9	11	24	3
75	6	20	28	12	13	4
75	7	18	7	16	22	21
75	8	8	25	3	26	5
75	9	6	17	14	1	21
75	10	19	23	20	28	24
75	11	9	10	16	15	12
75	12	13	8	27	2	1
75	13	24	22	5	4	14
75	14	25	9	19	7	18
75	15	27	21	23	12	11
75	16	17	15	28	13	3
75	17	26	6	7	10	2
76	1	12	3	14	20	16
76	2	26	15	22	11	25
76	3	28	5	18	9	10
76	4	17	12	24	7	13
76	5	23	3	4	21	6
76	6	27	5	2	19	16
76	7	25	28	8	22	17
76	8	7	19	11	12	20
76	9	10	13	3	18	1
76	10	21	4	9	2	27
76	11	14	26	19	17	5
76	12	16	24	7	23	15
76	13	22	8	21	20	1
76	14	14	11	18	6	28
76	15	4	23	13	25	26
76	16	15	10	27	8	6
76	17	25	2	1	24	9
77	1	16	27	10	1	13
77	2	12	2	5	18	3
77	3	23	17	6	9	7
77	4	8	16	4	14	28
77	5	13	5	21	22	26
77	6	19	20	17	4	10
77	7	5	1	11	3	7
77	8	20	16	15	25	6
77	9	3	19	22	27	12
77	10	10	21	25	28	18
77	11	9	14	7	15	23
77	12	6	11	2	17	24
77	13	28	22	26	1	4
77	14	27	24	9	23	8
77	15	2	20	26	21	15
77	16	18	25	24	12	19
77	17	11	14	16	8	13
78	1	5	28	19	15	8
78	2	2	4	3	10	22
78	3	20	7	13	25	27
78	4	24	26	1	6	28
78	5	18	15	2	7	11
78	6	10	1	26	5	14
78	7	4	11	6	16	25
78	8	27	18	23	26	17
78	9	21	8	14	7	3
78	10	28	10	20	12	2
78	11	22	24	23	16	5
78	12	14	17	18	19	9
78	13	1	6	12	27	4
78	14	21	16	22	24	9
78	15	3	13	19	11	23
78	16	15	12	8	21	17
78	17	25	13	5	9	20
79	1	16	6	13	18	14
79	2	26	9	15	11	1
79	3	27	7	28	5	22
79	4	12	25	23	14	2
79	5	4	18	24	20	8
79	6	10	21	11	26	27
79	7	13	1	17	2	16
79	8	19	22	25	6	8
79	9	15	14	13	24	4
79	10	7	19	20	10	11
79	11	17	12	18	3	5
79	12	1	23	15	22	20
79	13	9	3	16	28	21
79	14	23	8	10	6	12
79	15	24	26	28	17	25
79	16	3	27	9	4	19
79	17	5	2	21	8	7
80	1	5	24	6	27	15
80	2	19	14	1	21	20
80	3	12	16	7	26	10
80	4	2	23	28	13	9
80	5	11	4	8	22	25
80	6	18	15	17	10	3
80	7	22	2	20	14	6
80	8	11	5	9	12	1
80	9	23	21	4	17	16
80	10	7	27	13	28	18
80	11	8	3	26	19	24
80	12	9	10	4	25	2
80	13	6	28	12	14	26
80	14	8	20	27	11	17
80	15	16	25	1	23	18
80	16	24	7	3	22	21
80	17	15	13	19	4	5
81	1	24	10	22	11	13
81	2	3	6	27	25	21
81	3	26	9	18	8	20
81	4	1	4	7	15	24
81	5	17	5	27	10	23
81	6	14	1	19	3	28
81	7	22	12	6	9	15
81	8	28	11	4	23	26
81	9	14	24	16	20	27
81	10	6	7	21	13	12
81	11	2	17	11	19	16
81	12	28	8	3	1	23
81	13	25	22	17	18	15
81	14	26	8	5	2	10
81	15	13	11	21	9	14
81	16	5	20	25	7	12
81	17	18	19	2	16	4
82	1	15	4	14	27	26
82	2	21	18	23	2	22
82	3	9	17	7	8	1
82	4	25	24	5	16	11
82	5	10	20	6	3	13
82	6	22	28	12	19	27
82	7	20	1	16	26	21
82	8	19	23	25	15	8
82	9	6	9	28	5	4
82	10	8	12	24	17	14
82	11	20	15	11	3	22
82	12	7	13	2	10	25
82	13	1	18	24	6	11
82	14	27	19	26	13	9
82	15	17	21	10	4	28
82	16	3	16	5	22	7
82	17	12	2	14	23	18
83	1	21	18	13	8	5
83	2	27	25	2	1	3
83	3	16	15	28	12	11
83	4	20	9	10	24	19
83	5	4	14	22	26	7
83	6	23	6	1	5	17
83	7	28	24	15	21	2
83	8	11	27	8	7	6
83	9	17	22	9	13	16
83	10	21	12	20	18	4
83	11	23	3	14	15	10
83	12	8	6	19	2	1
83	13	18	16	9	27	10
83	14	25	26	7	17	19
83	15	13	22	12	1	11
83	16	5	28	25	20	14
83	17	3	23	26	4	24
84	1	26	17	20	6	2
84	2	24	25	27	12	21
84	3	14	10	22	1	5
84	4	16	3	8	9	6
84	5	11	19	28	21	7
84	6	15	13	23	18	26
84	7	22	20	4	27	17
84	8	2	14	11	3	8
84	9	7	1	16	23	20
84	10	19	4	12	10	13
84	11	9	5	24	28	18
84	12	10	25	8	16	15
84	13	23	11	21	5	27
84	14	12	26	2	22	9
84	15	6	7	17	24	28
84	16	4	13	18	25	3
84	17	1	21	15	19	14
85	1	4	21	3	17	1
85	2	8	28	25	9	23
85	3	2	27	16	7	15
85	4	18	20	5	26	11
85	5	3	7	10	28	22
85	6	20	14	13	24	17
85	7	19	6	23	18	22
85	8	25	27	1	14	9
85	9	16	3	26	12	5
85	10	21	2	20	8	24
85	11	27	4	14	7	18
85	12	11	9	17	15	5
85	13	24	12	19	1	10
85	14	13	26	21	6	25
85	15	28	8	22	2	4
85	16	13	15	12	20	23
85	17	6	16	10	11	19
86	1	3	11	20	4	16
86	2	17	1	18	12	8
86	3	2	5	27	19	13
86	4	15	7	9	23	20
86	5	26	22	11	25	24
86	6	10	9	4	21	6
86	7	14	8	13	16	28
86	8	6	18	15	24	19
86	9	12	23	3	14	2
86	10	7	28	1	25	27
86	11	5	22	17	21	10
86	12	9	19	7	26	3
86	13	1	2	24	13	4
86	14	23	27	6	16	26
86	15	22	10	18	20	8
86	16	25	17	11	28	12
86	17	15	21	26	5	14
87	1	14	18	7	12	21
87	2	8	1	22	11	13
87	3	9	3	15	20	25
87	4	26	17	16	19	21
87	5	24	10	27	11	23
87	6	28	2	20	6	26
87	7	7	12	5	4	8
87	8	18	15	26	10	1
87	9	19	14	9	22	24
87	10	27	13	28	3	17
87	11	21	16	25	18	2
87	12	20	6	1	5	9
87	13	12	8	24	27	15
87	14	11	25	10	14	4
87	15	22	23	6	13	3
87	16	17	28	2	15	7
87	17	4	19	23	5	16
88	1	26	25	4	21	20
88	2	5	24	3	7	13
88	3	17	14	8	23	25
88	4	1	18	22	16	27
88	5	6	7	10	26	8
88	6	23	20	21	28	19
88	7	9	11	18	3	2
88	8	16	17	4	14	6
88	9	10	11	15	13	28
88	10	20	27	16	24	12
88	11	5	1	19	2	25
88	12	15	4	12	9	22
88	13	13	26	1	17	24
88	14	19	28	14	27	18
88	15	11	21	23	8	9
88	16	22	15	7	2	6
88	17	12	5	17	3	10
89	1	8	9	27	17	20
89	2	11	15	19	4	1
89	3	10	2	23	24	14
89	4	18	5	6	28	3
89	5	25	13	22	7	17
89	6	1	12	21	9	26
89	7	4	8	24	23	5
89	8	7	20	11	18	14
89	9	28	19	12	25	16
89	10	27	13	21	2	6
89	11	3	26	17	22	15
89	12	16	10	9	1	7
89	13	12	6	25	11	23
89	14	13	3	20	8	19
89	15	2	4	28	26	18
89	16	14	22	5	10	27
89	17	21	24	8	15	16
90	1	15	5	3	27	1
90	2	17	23	26	19	7
90	3	14	16	2	6	13
90	4	24	21	3	10	25
90	5	28	23	1	20	22
90	6	19	12	11	17	2
90	7	7	6	24	4	18
90	8	26	3	14	8	12
90	9	23	10	13	9	28
90	10	25	8	18	15	5
90	11	19	16	10	22	20
90	12	4	11	9	27	26
90	13	6	20	5	21	22
90	14	13	14	9	12	7
90	15	2	24	28	16	11
90	16	8	25	27	1	4
90	17	21	18	13	17	15
91	1	4	9	22	6	28
91	2	23	2	25	26	16
91	3	10	7	12	1	21
91	4	20	17	11	3	27
91	5	5	13	14	19	24
91	6	16	22	15	18	8
91	7	3	4	19	7	2
91	8	15	27	10	6	12
91	9	18	1	26	11	24
91	10	28	21	5	14	9
91	11	13	20	7	25	23
91	12	1	19	6	8	17
91	13	9	18	16	23	3
91	14	22	17	2	5	12
91	15	27	26	8	28	10
91	16	24	15	25	20	14
91	17	21	23	4	13	11
92	1	18	12	19	27	28
92	2	10	4	20	16	17
92	3	9	24	19	25	22
92	4	14	6	1	28	3
92	5	7	8	13	11	5
92	6	12	4	15	2	20
92	7	27	26	14	22	21
92	8	1	2	17	9	24
92	9	25	10	3	18	13
92	10	17	7	14	11	6
92	11	5	16	12	13	26
92	12	2	9	8	10	23
92	13	3	28	21	15	19
92	14	20	1	23	5	18
92	15	24	8	6	7	16
92	16	11	22	27	21	23
92	17	6	25	4	26	15
93	1	5	19	6	9	11
93	2	15	14	17	4	10
93	3	7	16	25	21	1
93	4	2	18	13	20	27
93	5	26	11	8	14	22
93	6	6	24	23	12	3
93	7	26	5	7	2	10
93	8	22	3	16	8	4
93	9	20	6	28	24	25
93	10	17	27	15	23	9
93	11	12	21	18	19	13
93	12	11	2	1	20	3
93	13	16	15	28	5	13
93	14	22	7	24	23	18
93	15	4	27	10	19	25
93	16	14	12	26	1	9
93	17	8	28	2	17	21
94	1	9	3	4	21	24
94	2	1	20	7	15	19
94	3	18	11	6	10	17
94	4	27	22	2	14	25
94	5	28	23	12	4	1
94	6	24	17	5	18	26
94	7	16	13	9	27	7
94	8	22	8	21	12	15
94	9	23	19	3	26	14
94	10	25	15	28	11	2
94	11	21	10	27	1	6
94	12	3	25	16	7	17
94	13	13	5	23	6	8
94	14	10	26	24	28	20
94	15	19	2	22	13	4
94	16	8	14	11	16	18
94	17	5	9	20	25	12
95	1	4	27	7	24	5
95	2	19	18	14	8	20
95	3	26	22	28	13	1
95	4	10	16	15	12	11
95	5	2	6	21	3	27
95	6	17	25	18	9	4
95	7	7	23	10	14	28
95	8	21	17	22	5	19
95	9	23	1	2	24	16
95	10	8	13	26	25	11
95	11	20	3	17	6	12
95	12	2	9	18	22	10
95	13	23	19	27	15	26
95	14	14	20	16	21	5
95	15	9	7	8	3	28
95	16	12	24	25	11	22
95	17	15	1	13	6	4
96	1	3	10	25	19	21
96	2	28	4	12	7	18
96	3	17	24	9	13	14
96	4	1	11	8	20	27
96	5	15	26	3	2	7
96	6	6	13	22	23	21
96	7	27	5	11	28	19
96	8	4	26	20	16	9
96	9	18	21	24	10	8
96	10	16	28	1	22	17
96	11	23	12	4	8	2
96	12	11	7	19	9	6
96	13	25	2	14	5	23
96	14	13	15	10	20	12
96	15	27	6	16	18	26
96	16	25	14	1	22	3
96	17	24	27	5	17	15
97	1	28	16	19	24	12
97	2	6	14	15	4	25
97	3	3	1	18	5	10
97	4	20	21	7	22	11
97	5	26	25	23	17	28
97	6	9	8	2	15	19
97	7	16	11	13	3	27
97	8	10	5	4	23	1
97	9	7	12	27	17	8
97	10	14	18	21	2	9
97	11	11	4	6	26	13
97	12	20	22	3	27	24
97	13	5	19	8	25	7
97	14	1	21	16	14	15
97	15	13	20	9	10	28
97	16	22	23	12	18	26
97	17	10	17	24	6	2
98	1	9	22	26	6	5
98	2	21	24	11	28	4
98	3	1	17	13	19	14
98	4	18	15	23	20	7
98	5	12	10	25	9	16
98	6	8	3	2	27	13
98	7	24	28	26	7	15
98	8	12	14	3	11	5
98	9	21	27	20	17	23
98	10	25	13	1	8	18
98	11	6	19	10	16	22
98	12	18	11	17	4	2
98	13	15	9	24	1	3
98	14	27	25	28	12	6
98	15	8	26	5	2	20
98	16	14	10	4	7	22
98	17	19	23	11	16	21
99	1	28	6	20	14	8
99	2	3	4	17	16	23
99	3	11	9	7	21	1
99	4	28	5	18	15	22
99	5	24	26	19	10	8
99	6	2	18	12	1	27
99	7	16	20	5	4	19
99	8	13	24	14	12	27
99	9	10	3	15	28	11
99	10	17	16	7	25	2
99	11	22	8	27	4	9
99	12	26	13	21	23	24
99	13	19	1	25	18	6
99	14	11	14	15	9	17
99	15	7	2	6	22	20
99	16	3	12	18	26	21
99	17	5	25	23	13	10
100	1	4	20	10	27	14
100	2	13	12	2	1	16
100	3	5	28	9	21	25
100	4	18	27	24	3	19
100	5	15	8	26	16	17
100	6	22	6	11	23	1
100	7	8	4	3	28	21
100	8	27	7	9	23	5
100	9	14	11	26	10	18
100	10	20	17	13	19	12
100	11	2	15	22	24	25
100	12	9	16	6	3	14
100	13	1	21	17	7	10
100	14	6	5	4	12	24
100	15	19	28	22	18	13
100	16	25	2	20	26	11
100	17	23	8	12	15	7
101	1	12	26	22	19	9
101	2	14	23	28	5	2
101	3	7	15	21	13	4
101	4	24	1	10	8	20
101	5	16	27	25	18	3
101	6	21	12	5	11	6
101	7	1	7	19	14	26
101	8	28	10	27	2	15
101	9	17	5	24	11	16
101	10	4	18	9	20	23
101	11	26	6	17	25	27
101	12	10	13	12	8	11
101	13	23	3	14	24	7
101	14	25	2	16	21	22
101	15	15	19	1	4	5
101	16	18	9	8	13	6
101	17	17	22	20	3	28
102	1	16	18	28	7	24
102	2	19	21	13	2	14
102	3	20	11	15	9	6
102	4	4	1	27	28	26
102	5	8	12	24	22	17
102	6	5	19	3	25	23
102	7	26	9	16	10	13
102	8	12	25	21	20	14
102	9	2	8	6	5	1
102	10	11	22	4	7	3
102	11	9	23	27	17	10
102	12	6	16	14	15	18
102	13	11	24	1	25	4
102	14	13	3	5	15	20
102	15	2	10	7	12	19
102	16	22	28	8	27	23
102	17	5	17	18	26	21
103	1	7	13	25	9	28
103	2	16	4	23	1	12
103	3	27	14	2	24	11
103	4	3	10	19	6	8
103	5	20	7	22	26	5
103	6	24	17	4	13	18
103	7	21	27	19	16	15
103	8	17	1	20	14	28
103	9	2	26	3	12	9
103	10	6	21	11	19	17
103	11	10	15	8	22	25
103	12	18	20	6	24	7
103	13	3	9	5	1	16
103	14	23	11	28	18	12
103	15	4	14	2	8	26
103	16	27	10	21	5	25
103	17	15	22	1	23	13
104	1	13	25	12	17	1
104	2	28	16	14	6	22
104	3	3	25	20	21	8
104	4	1	7	18	11	27
104	5	12	5	16	4	28
104	6	6	3	26	23	15
104	7	19	4	9	18	21
104	8	14	2	17	5	10
104	9	22	24	11	9	15
104	10	8	19	23	20	16
104	11	26	2	7	13	27
104	12	4	18	22	10	3
104	13	25	23	14	19	24
104	14	7	5	15	8	17
104	15	21	20	12	27	9
104	16	1	28	10	11	26
104	17	16	6	13	2	24
105	1	24	1	21	3	8
105	2	22	12	27	14	15
105	3	13	20	11	5	16
105	4	7	6	25	10	4
105	5	9	1	17	28	19
105	6	26	27	5	24	22
105	7	20	15	19	2	18
105	8	10	3	7	14	12
105	9	23	17	6	4	27
105	10	15	9	16	26	25
105	11	12	21	2	28	6
105	12	18	8	11	25	5
105	13	17	13	4	22	20
105	14	21	23	24	26	10
105	15	14	28	13	18	3
105	16	9	7	8	16	1
105	17	19	11	23	3	2
106	1	8	22	17	23	14
106	2	18	15	6	21	7
106	3	19	10	16	27	20
106	4	28	8	13	12	4
106	5	3	14	5	17	9
106	6	27	26	18	11	7
106	7	25	22	1	16	23
106	8	8	24	3	2	21
106	9	11	19	12	7	22
106	10	5	23	10	6	13
106	11	17	25	3	15	12
106	12	24	4	9	19	2
106	13	5	27	15	1	28
106	14	21	16	26	4	14
106	15	10	18	1	20	2
106	16	9	13	25	6	11
106	17	24	26	28	19	20
107	1	26	19	9	6	8
107	2	2	16	22	10	17
107	3	28	7	24	13	25
107	4	14	4	27	8	19
107	5	15	5	21	11	10
107	6	23	12	9	20	18
107	7	7	2	5	3	4
107	8	28	11	8	17	16
107	9	6	20	1	26	3
107	10	27	21	22	9	13
107	11	12	24	14	1	6
107	12	22	18	20	25	5
107	13	11	14	23	15	24
107	14	25	16	26	12	4
107	15	13	3	27	7	19
107	16	1	17	10	21	18
107	17	4	28	2	15	23
108	1	20	8	6	14	18
108	2	27	12	16	24	5
108	3	22	10	3	28	9
108	4	23	21	7	17	26
108	5	2	4	11	20	1
108	6	15	25	19	14	13
108	7	16	3	18	2	7
108	8	25	6	21	27	28
108	9	24	15	4	8	10
108	10	26	22	13	5	1
108	11	20	9	28	24	23
108	12	3	19	17	12	11
108	13	5	7	4	9	14
108	14	1	2	25	27	23
108	15	8	17	15	21	26
108	16	19	18	12	22	6
108	17	16	14	10	13	11
109	1	4	27	6	16	17
109	2	7	23	20	10	12
109	3	18	5	2	28	8
109	4	21	1	24	3	22
109	5	26	13	19	25	14
109	6	11	27	15	9	2
109	7	20	21	7	28	16
109	8	6	3	10	23	27
109	9	14	26	8	1	12
109	10	13	9	18	17	24
109	11	7	22	4	19	25
109	12	12	6	5	2	15
109	13	9	28	14	10	21
109	14	11	20	13	4	3
109	15	15	5	24	1	19
109	16	17	8	23	18	25
109	17	16	24	26	22	11
110	1	22	13	21	12	2
110	2	3	26	18	15	28
110	3	27	20	14	8	7
110	4	10	9	25	6	24
110	5	19	4	15	23	21
110	6	2	10	20	26	17
110	7	8	11	23	13	16
110	8	9	12	1	5	21
110	9	6	17	28	7	19
110	10	14	25	22	11	3
110	11	18	15	27	16	13
110	12	24	2	1	4	6
110	13	28	11	26	23	5
110	14	12	16	8	3	9
110	15	17	24	7	25	20
110	16	10	19	28	22	1
110	17	4	18	5	27	14
111	1	1	2	9	7	15
111	2	5	23	6	21	16
111	3	25	26	18	11	10
111	4	14	16	22	15	20
111	5	28	17	3	13	4
111	6	24	19	27	20	12
111	7	23	14	2	22	9
111	8	7	6	13	26	15
111	9	21	25	12	18	4
111	10	11	1	17	20	27
111	11	5	9	8	19	10
111	12	25	3	28	24	27
111	13	2	10	16	4	26
111	14	13	24	21	14	8
111	15	1	7	3	12	23
111	16	17	18	19	5	22
111	17	6	28	11	20	8
112	1	18	19	23	16	9
112	2	28	21	11	25	2
112	3	27	4	26	8	22
112	4	3	6	24	14	5
112	5	13	20	15	10	1
112	6	4	11	17	9	12
112	7	23	8	19	2	25
112	8	10	22	24	7	6
112	9	12	15	14	18	28
112	10	9	5	20	13	4
112	11	8	28	7	1	16
112	12	23	14	2	17	13
112	13	26	12	27	10	9
112	14	21	18	16	6	24
112	15	25	1	15	3	17
112	16	22	7	5	27	11
112	17	20	3	21	19	26
113	1	17	15	4	7	5
113	2	22	13	12	24	8
113	3	3	23	19	11	10
113	4	1	21	18	14	7
113	5	16	27	2	17	28
113	6	9	26	25	6	20
113	7	15	11	8	21	4
113	8	13	6	1	27	19
113	9	24	28	16	21	23
113	10	2	5	12	26	8
113	11	15	3	9	22	18
113	12	19	2	11	24	7
113	13	10	20	4	25	14
113	14	7	13	23	18	26
113	15	6	12	10	28	17
113	16	20	22	16	5	3
113	17	27	25	9	14	1
114	1	14	6	20	28	2
114	2	8	27	13	21	25
114	3	20	9	10	15	24
114	4	16	1	25	11	18
114	5	19	24	17	26	14
114	6	4	8	1	3	6
114	7	12	20	27	23	15
114	8	21	10	7	16	17
114	9	28	4	26	19	22
114	10	18	27	13	2	3
114	11	5	23	6	15	25
114	12	9	7	14	8	11
114	13	10	5	28	24	13
114	14	26	12	3	25	7
114	15	23	4	22	1	18
114	16	11	16	5	12	19
114	17	2	17	22	9	21
115	1	6	8	21	22	2
115	2	13	28	9	7	23
115	3	15	16	14	27	19
115	4	18	24	4	10	8
115	5	25	17	5	12	20
115	6	26	9	11	3	1
115	7	22	15	6	16	13
115	8	21	10	7	4	27
115	9	3	26	2	5	24
115	10	14	11	12	18	28
115	11	17	1	8	19	23
115	12	7	25	15	2	16
115	13	5	13	20	18	21
115	14	12	22	23	1	10
115	15	27	14	3	6	17
115	16	9	19	25	4	28
115	17	11	23	24	26	20
116	1	27	6	19	5	7
116	2	22	21	17	25	11
116	3	10	3	28	8	15
116	4	4	16	24	1	20
116	5	19	13	17	15	26
116	6	24	27	16	9	22
116	7	2	10	19	18	12
116	8	1	14	26	28	5
116	9	23	4	13	6	3
116	10	8	7	25	22	20
116	11	11	2	18	17	9
116	12	12	26	21	13	14
116	13	24	5	10	8	25
116	14	21	9	28	23	27
116	15	16	2	1	20	3
116	16	14	18	4	11	6
116	17	7	23	15	12	24
117	1	23	14	3	25	10
117	2	18	17	27	26	24
117	3	3	1	11	21	15
117	4	16	7	12	14	4
117	5	26	8	18	9	6
117	6	20	21	19	28	22
117	7	27	11	10	2	13
117	8	25	18	20	24	15
117	9	8	5	23	16	27
117	10	1	17	7	13	28
117	11	15	22	6	14	12
117	12	19	20	4	2	9
117	13	6	25	26	10	16
117	14	17	3	22	4	5
117	15	13	19	11	7	8
117	16	12	24	9	21	1
117	17	5	28	2	23	26
118	1	14	22	5	10	1
118	2	28	7	24	3	27
118	3	11	23	6	20	21
118	4	24	14	17	9	16
118	5	25	2	1	22	13
